identifier,No Data,Water,Artificial Bareground,Natural Bareground,Permanent Snow/Ice,Woody Vegetation,Cultivated Vegetation,(Semi) Natural Vegetation
19HGA_19,0.0,0.0,0.0,0.0,0.0,37.0,74.18604651162791,65.76008621901504
21NTF_00,69.22222222222223,99.6343891723356,70.11111111111111,0.0,0.0,99.81267127041544,0.0,84.11483870967741
21LYD_27,0.0,0.0,73.32380952380953,0.0,0.0,99.9970184218933,98.51896246806838,99.42622950819673
21MXR_03,0.0,0.0,45.208333333333336,0.0,0.0,63.93296089385475,70.57197765899946,73.61045673571928
21LXK_04,0.0,0.0,57.22943722943723,41.0,0.0,100.0,83.35663110969591,81.9676824319339
19HGA_26,62.0,0.0,63.034700315457414,0.0,0.0,61.70933296352794,96.41210624490975,62.08344434379496
20JPQ_02,63.23780487804878,87.83412322274881,0.0,38.0,0.0,61.65981012658228,0.0,95.39506073266337
21LYD_18,0.0,0.0,55.763636363636365,0.0,0.0,97.38001126414419,84.63836699743112,71.89718129404228
18GXU_07,53.0,99.86073548010506,71.87719298245614,38.473684210526315,35.8448275862069,93.51102509969505,96.6965180062008,91.64211097544431
19PEK_04,59.0,0.0,47.76470588235294,0.0,0.0,86.1150159744409,93.39788120875303,83.6686460807601
21LYD_11,0.0,0.0,79.6745283018868,0.0,0.0,87.85856224430158,82.17800372968652,72.26019723405497
19HGA_10,66.0,0.0,66.0,45.98730262086928,0.0,0.0,75.69731335935577,64.9015606242497
21NTF_09,0.0,0.0,73.0,40.0,0.0,99.45879807913592,0.0,73.27461139896373
19LCK_06,0.0,0.0,0.0,0.0,0.0,99.73663985562487,0.0,80.30738681493249
19KHV_03,0.0,0.0,41.333333333333336,79.6364060797842,37.666666666666664,34.0,0.0,64.1504436498477
21KVS_07,69.0,99.97809398988953,84.97282608695652,69.0,0.0,97.3941894793344,92.89989493345786,74.07241282339707
21LYD_16,0.0,0.0,0.0,0.0,0.0,97.23171983796598,99.72148806218767,97.7153950033761
19PEK_03,44.25,53.96296296296296,68.52380952380952,0.0,0.0,95.99111111111111,37.0,78.14960629921259
19HGA_28,68.0,0.0,69.0,0.0,0.0,0.0,75.39724852537063,67.2039457758412
18GXU_00,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
21KVS_00,0.0,99.45536307961505,0.0,0.0,0.0,95.32711747693155,89.03603603603604,93.07920792079207
21LYD_29,52.45360824742268,60.0,61.43401759530792,0.0,0.0,95.64052119276923,91.63004754358161,80.1179715680034
19KHV_04,0.0,0.0,65.0,63.95045901335312,0.0,47.015438950554994,0.0,66.90108216432866
19LCK_01,48.72156862745098,94.20906485130777,86.24857282661883,70.80782669461915,0.0,78.94176280963691,37.0,83.85327590433168
19HGA_17,41.666666666666664,35.0,59.0551724137931,35.0,0.0,0.0,81.23318246433882,61.274137385248494
20LKP_09,0.0,66.0,72.68015170670039,0.0,0.0,87.42124542124542,73.73139333988279,72.26844673045649
22NCK_26,0.0,0.0,0.0,0.0,0.0,84.37075343088249,0.0,63.87748312898014
19KFA_07,72.84278030616467,88.75907590759076,71.89231592084151,39.0,71.0,97.23021781086297,89.2227346403211,94.67249417249417
19PDL_14,36.0,89.15,62.36507936507937,0.0,0.0,69.81329923273657,95.51351485805253,67.59221698113207
19NHC_02,0.0,0.0,0.0,0.0,0.0,95.87014925373134,0.0,99.56194308266272
22NCK_19,0.0,0.0,0.0,0.0,0.0,99.77902221679688,0.0,0.0
22LBN_06,0.0,0.0,0.0,0.0,0.0,100.0,66.0,60.90909090909091
22NCK_21,0.0,0.0,0.0,0.0,0.0,99.83235168457031,0.0,0.0
20LRK_09,0.0,0.0,80.03825136612022,0.0,0.0,89.33862780415916,92.01910165250354,79.92577597840756
19NHC_05,0.0,0.0,0.0,0.0,0.0,100.0,0.0,81.31147540983606
22LBN_01,58.24752475247525,66.0,63.11983729662077,0.0,0.0,97.87330316742081,86.8770267872982,62.27589641434263
19PDL_13,78.74193548387096,0.0,61.545081967213115,0.0,0.0,91.54308627471012,74.86071861122325,84.53531385185839
19KFA_00,0.0,68.02960205078125,0.0,0.0,0.0,0.0,0.0,0.0
22NCK_17,0.0,0.0,0.0,0.0,0.0,99.93453979492188,0.0,0.0
22LBN_08,0.0,0.0,0.0,0.0,0.0,99.99954218742846,62.0,0.0
19KFA_09,65.55813953488372,76.3609958506224,78.90584107718566,0.0,75.87179487179488,87.58507462686568,91.68580803937654,97.16131721550646
19GGM_05,0.0,74.88888888888889,68.56353591160222,0.0,0.0,78.78125,96.8908090380158,74.20212765957447
22NCK_28,0.0,40.0,0.0,0.0,0.0,83.46914868146527,37.9873417721519,63.149877856013795
18HYF_02,69.5,91.33568075117371,52.188976377952756,37.0,0.0,89.24197893705609,76.26509580528224,81.733484697686
20LRK_00,0.0,99.86862011306633,68.8108108108108,0.0,0.0,92.28438315318674,99.56238429414044,90.89375
20LKP_07,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
19PDL_25,77.77777777777777,0.0,64.65022421524664,0.0,0.0,97.02091620887795,72.46428571428571,87.76457765667575
22NCK_10,0.0,0.0,0.0,0.0,0.0,99.8795166015625,0.0,0.0
19PDL_22,63.527472527472526,0.0,80.87412587412588,42.0,0.0,83.61055408970977,92.89709245977903,70.75587638706598
20LRK_07,0.0,0.0,0.0,0.0,0.0,96.92909775971194,79.62752921060131,68.48459383753502
20LKP_00,0.0,99.12772444331524,64.05932203389831,0.0,0.0,95.955943093162,0.0,82.59157293939903
18HYF_05,65.0,0.0,70.38167938931298,0.0,0.0,79.01809954751131,98.34830854588888,73.55089820359281
19GGM_02,36.0,0.0,0.0,78.40702317730847,0.0,0.0,0.0,70.60271386430678
19GCN_25,0.0,0.0,37.0,0.0,0.0,79.4375,0.0,93.97973822150017
21NTD_20,60.0,0.0,0.0,0.0,0.0,99.89144681566124,0.0,61.93150684931507
19MFU_27,67.0,0.0,0.0,0.0,0.0,99.9336497954698,0.0,0.0
19MHM_07,0.0,0.0,0.0,0.0,0.0,100.0,0.0,91.38872276804784
23MKQ_13,0.0,0.0,59.0,0.0,0.0,85.03906836964688,83.0808467819962,59.27488687782805
20KRF_29,0.0,41.0,60.16831683168317,0.0,0.0,63.00400801603207,69.22884749303621,98.69452255089416
17NRB_03,0.0,0.0,0.0,0.0,0.0,89.671875,0.0,0.0
20KRF_16,0.0,0.0,0.0,0.0,0.0,99.95906532757066,66.85714285714286,83.60083333333333
20KQV_12,0.0,59.0,59.87402933563417,0.0,0.0,60.5764016409455,96.9404357049059,65.97990282685512
23LMJ_04,0.0,43.0,67.49473684210527,0.0,0.0,57.75675675675676,75.97038327526133,70.78386677186174
19MFU_18,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
23MKQ_14,59.0,0.0,57.32804232804233,0.0,0.0,75.14890016920474,73.43688333686217,57.17771017081612
21LUE_08,0.0,0.0,0.0,0.0,0.0,79.08292509762158,0.0,90.40990456939612
19MFU_20,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
19MHM_00,0.0,99.9311438400344,0.0,0.0,0.0,99.44145745389913,0.0,84.26467382842908
19GCN_22,84.78048780487805,0.0,84.16593245227607,0.0,38.0,71.04909900789633,54.57471264367816,88.3537788312517
21NTD_27,0.0,78.34739454094293,0.0,39.36901408450704,0.0,76.0678496868476,0.0,69.92197859909407
23LMJ_03,0.0,0.0,60.0,0.0,0.0,0.0,99.82224938875305,0.0
20KRF_11,0.0,0.0,0.0,0.0,0.0,99.99264290620468,64.0,76.70588235294117
20KQV_15,0.0,61.220657276995304,62.02208018593841,0.0,0.0,94.25735201312634,98.32665362569375,86.99795134443022
21NTD_18,85.0,0.0,0.0,0.0,0.0,99.99546751720665,0.0,64.0
17NRB_04,68.0,0.0,0.0,0.0,0.0,99.12257355634233,0.0,0.0
19MFU_16,86.5,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20KRF_18,0.0,69.0,0.0,0.0,0.0,97.16103896103895,74.98597626752967,81.85538378572713
23MKQ_22,0.0,0.0,79.83492063492064,0.0,0.0,92.22647887323944,86.16857648835877,95.10013689600973
20JQL_03,71.0,0.0,0.0,0.0,0.0,72.50306707111561,36.0,75.61846224545481
21NTD_11,0.0,0.0,0.0,0.0,0.0,99.91348266601562,0.0,0.0
19GCN_14,0.0,0.0,47.7037037037037,83.97762789067974,35.0,0.0,0.0,63.9639359923573
20KQV_23,0.0,0.0,80.97303370786517,0.0,0.0,95.8040366815221,96.95576407506702,84.00438744515694
20KRF_27,0.0,0.0,0.0,0.0,0.0,95.79522232830243,69.4,66.60201264036326
19MFU_29,0.0,0.0,0.0,0.0,0.0,99.99122619628906,0.0,0.0
19MHM_09,0.0,0.0,0.0,0.0,0.0,99.95550854049345,0.0,91.48883572567783
21LUE_01,0.0,0.0,96.58565905841233,0.0,0.0,83.1287779237845,92.95297289201737,68.22084195997239
21NTD_16,72.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
19GCN_13,0.0,99.49312520219993,65.0,0.0,0.0,78.6712796856313,72.51724137931035,94.1693359955818
20JQL_04,0.0,0.0,0.0,0.0,0.0,0.0,99.99587949821445,68.5
23MKQ_25,65.46153846153847,65.0,64.89204545454545,0.0,0.0,88.01564974973073,81.10694372406638,78.12522990371092
19MFU_11,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
21NTD_29,0.0,0.0,0.0,0.0,0.0,99.13538380243384,0.0,81.60184409052808
21LUE_06,0.0,0.0,65.85106382978724,0.0,0.0,95.26949978804578,0.0,97.3461183688354
20KQV_24,0.0,87.47368421052632,67.40641158221302,0.0,0.0,82.65678617157491,94.01517877739332,68.91913410383415
20KRF_20,0.0,0.0,64.0,0.0,0.0,87.80081847740779,67.45360824742268,91.89778626281694
19HFT_14,0.0,0.0,47.13650793650794,61.79468242245199,0.0,0.0,0.0,85.53969385225582
20PMR_13,0.0,96.93282876064333,65.5,0.0,0.0,68.17316341829086,82.64923934004715,68.5132617938854
24MYT_08,58.03370786516854,72.35111662531017,72.6866382552018,37.133971291866025,0.0,63.100544959128065,57.66447528609691,80.69685888612692
22KEU_04,50.0,0.0,0.0,0.0,0.0,92.29475587703436,70.44453125,98.88957336965129
18HYD_14,0.0,0.0,0.0,80.06251851851852,0.0,95.76769792058636,62.93939393939394,72.4701646090535
20KKU_13,0.0,0.0,45.0,0.0,0.0,95.67023669272785,50.458333333333336,64.72164948453609
24MYS_20,0.0,0.0,0.0,0.0,0.0,68.12850219247635,72.31194141311941,63.9156779661017
23LKC_09,0.0,0.0,83.09491094147583,0.0,0.0,94.22710102235314,88.27840281612369,78.65907284768213
22KEU_03,0.0,76.58715596330275,77.11730205278593,43.0,0.0,81.33043478260869,98.29618141493363,74.35909301249421
21JTK_08,0.0,40.0,69.34375,62.0,0.0,89.69323634112367,67.0,89.55891095797865
24MYS_18,36.4375,0.0,35.0,0.0,0.0,36.5,73.5397585498312,61.56377551020408
20PMR_14,0.0,0.0,56.299656357388315,61.320203488372094,0.0,57.61633393829401,63.16467532467532,63.344914085037
19HFT_13,0.0,0.0,54.8013698630137,67.0,0.0,36.77777777777778,0.0,84.03401882938367
24MYS_27,62.0,0.0,66.61805555555556,0.0,0.0,62.08393285371702,61.1241935483871,92.88557024636165
20KKU_14,36.5,81.0,37.0,68.26571572835142,0.0,0.0,0.0,73.4004372687521
18HYD_13,64.0,97.10807113543092,70.10706482155864,34.0,0.0,84.22303364060816,93.9196936197094,83.3913612565445
19HFT_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.92135620117188
20PMR_22,0.0,97.14019337016575,77.31111111111112,0.0,0.0,79.59995067969545,73.4746631396214,68.68148774302621
20KKU_22,36.888888888888886,0.0,0.0,80.79734916907515,0.0,36.968431771894096,0.0,74.35398842787201
23LKC_00,0.0,99.6696402726244,92.58839779005525,0.0,0.0,92.19638271742771,96.51521996342906,94.27104805246955
21JTK_01,0.0,0.0,98.7739581097243,0.0,0.0,0.0,70.91919191919192,65.38333333333334
24MYS_11,60.0,94.42899761336515,88.38698630136986,0.0,0.0,82.9516523867809,89.29353528819894,60.7453781512605
24MYT_06,0.0,80.11608391608392,55.84776119402985,0.0,0.0,66.61457311089303,66.0,83.01979582778517
18HYD_25,72.46846846846847,44.4468085106383,98.20017401707543,0.0,0.0,93.74709742554265,93.03784951125256,83.36842105263158
20PMR_25,0.0,0.0,71.6509635974304,38.0,0.0,77.63315702479339,88.79691575378195,64.68536524557467
19HFT_22,0.0,0.0,60.0,0.0,0.0,0.0,0.0,97.41922683637807
24MYS_29,0.0,0.0,71.44,0.0,0.0,62.85865724381625,0.0,91.6863958696193
18HYD_22,60.4,80.04705882352941,85.7936507936508,50.21086261980831,0.0,62.561758042591755,86.80710659898477,83.70062803704043
24MYT_01,73.60714285714286,65.76530612244898,94.94922737306844,0.0,0.0,62.320840950639855,61.70752688172043,85.03705154754576
21JTK_06,0.0,0.0,65.0,0.0,0.0,97.30763523039252,100.0,93.59846109454651
24MYS_16,0.0,0.0,64.61702127659575,0.0,0.0,74.8890756302521,92.78580571534322,73.80392156862744
23LKC_07,0.0,0.0,68.75728155339806,0.0,0.0,88.29748138761286,99.46528233287731,78.61274084360355
20KKU_25,0.0,0.0,66.93188202247191,37.12932604735884,35.0,68.99597814539383,89.0094422101766,72.92302745804129
23MKQ_24,0.0,0.0,60.11561866125761,0.0,0.0,71.45208212118693,87.03025508349548,51.368572801537724
20JQL_05,43.266666666666666,0.0,37.0,0.0,0.0,65.10829990743598,72.50645655504486,74.7508622976917
19MFU_10,0.0,0.0,0.0,0.0,0.0,99.93153381347656,0.0,0.0
21NTD_17,0.0,86.00352733686067,0.0,0.0,0.0,95.60217736448175,0.0,98.33123660423074
19GCN_12,37.0,0.0,48.76146788990825,76.96865014249936,0.0,0.0,0.0,73.16064387891427
21LUE_07,0.0,0.0,85.237922705314,0.0,0.0,66.79377880184332,94.99886888064428,96.94628140452525
20KQV_25,0.0,100.0,65.9381443298969,0.0,0.0,62.31862197392924,80.66710718508729,72.6948880963457
20KRF_21,0.0,0.0,0.0,0.0,0.0,99.94059026446915,60.6,65.80392156862744
21NTD_28,0.0,69.0,0.0,0.0,0.0,100.0,0.0,0.0
21NTD_10,0.0,0.0,0.0,0.0,0.0,99.46702575683594,0.0,0.0
19GCN_15,61.11851851851852,34.0,0.0,64.05796805980292,82.15598663030327,47.146341463414636,0.0,68.6738978306508
19MFU_17,0.0,78.40041493775934,0.0,0.0,0.0,99.47992437052295,0.0,0.0
20JQL_02,68.61714285714285,95.65113759479956,36.0,76.09361471861472,0.0,78.4482053797727,73.46666666666667,80.30815972222223
20KRF_19,0.0,0.0,0.0,0.0,0.0,99.62138084632517,70.56112852664577,81.91429783623249
23MKQ_23,58.65,0.0,65.84967320261438,0.0,0.0,74.0,94.94547886652624,52.97899159663866
20KQV_22,0.0,66.0,66.0,0.0,0.0,85.45586583371106,80.91932949188056,78.17237068291921
20KRF_26,0.0,0.0,0.0,0.0,0.0,99.65687715762871,65.60952380952381,76.35562372188139
21LUE_00,0.0,96.48097128181182,68.2289156626506,0.0,0.0,77.58000845445973,92.6386630532972,73.16698292220114
19MFU_28,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
19MHM_08,0.0,0.0,0.0,0.0,0.0,99.43726952524267,0.0,88.24214892356311
19GCN_23,61.0,0.0,69.9047619047619,0.0,0.0,91.66972747843768,0.0,94.14044060919507
21NTD_26,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
23MKQ_15,0.0,0.0,58.46666666666667,0.0,0.0,59.49478895257947,77.55993769963834,58.349748913364564
19MFU_21,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
19MHM_01,80.62352071005917,89.69605740069532,0.0,0.0,0.0,90.19533108023532,0.0,96.32738095238095
21LUE_09,0.0,0.0,65.0,0.0,0.0,0.0,0.0,99.99588006408788
17NRB_05,0.0,0.0,67.43141592920354,38.0,0.0,44.87096774193548,97.48642903355001,61.75833333333333
21NTD_19,0.0,100.0,0.0,40.0,0.0,99.54524443748042,0.0,92.03693978943033
20KRF_10,0.0,0.0,0.0,0.0,0.0,97.3708033712209,63.80821917808219,68.02631578947368
20KQV_14,0.0,91.21428571428571,75.75149213239284,0.0,0.0,64.75903814262023,99.99340751222022,78.59347954949615
23LMJ_02,0.0,0.0,45.22784810126582,0.0,0.0,64.93823074211986,39.0,0.0
19MFU_26,0.0,0.0,0.0,0.0,0.0,98.5625,0.0,0.0
19MHM_06,0.0,0.0,0.0,0.0,0.0,100.0,0.0,83.4563415464971
23MKQ_12,0.0,0.0,59.0,0.0,0.0,66.26718966312875,88.69661585904498,59.04102564102564
20KRF_28,0.0,0.0,0.0,0.0,0.0,97.68781121793867,0.0,74.84767025089606
19GCN_24,62.0,0.0,51.0,77.53216838760922,62.0,86.19545747653507,0.0,78.51736227045075
21NTD_21,72.0,0.0,0.0,0.0,0.0,99.9862340516452,0.0,0.0
23LMJ_05,0.0,0.0,65.0,0.0,0.0,64.58466453674122,0.0,87.199012451696
20KRF_17,0.0,0.0,0.0,0.0,0.0,99.81234166039705,69.25925925925925,68.44495412844037
20KQV_13,0.0,59.0,0.0,0.0,0.0,70.00054470469225,83.6,98.62556705234721
19MFU_19,73.0,73.0,0.0,0.0,0.0,99.98515667949422,0.0,0.0
17NRB_02,36.0,0.0,39.0,74.79165428003692,36.0,36.0,36.0,65.00510725229826
24MYS_28,60.38367346938775,0.0,58.825561312607945,43.0,0.0,67.5343313220805,69.25726141078839,81.51876521569773
20PMR_24,0.0,0.0,63.81481481481482,42.34189189189189,0.0,76.84137135667855,88.03235351753871,67.30430984274898
19HFT_23,0.0,0.0,62.0,0.0,0.0,0.0,0.0,95.89803053435115
21JTK_07,0.0,0.0,0.0,63.19934640522876,0.0,84.47099767981439,0.0,89.93276221423531
24MYS_17,0.0,0.0,61.714285714285715,39.0,0.0,65.45772709398348,76.4463000980229,75.55593667546174
24MYT_00,69.0,98.54823249750785,0.0,0.0,0.0,75.3221107154419,81.74193548387096,87.94852653442099
20KKU_24,0.0,0.0,0.0,34.22010662604722,0.0,78.96516494337764,0.0,87.68603718426354
23LKC_06,0.0,94.5,75.86435331230284,0.0,0.0,96.10799753404696,82.77984419743203,79.17392498969639
18HYD_23,63.0,74.21368948247078,53.22699386503067,39.0,0.0,72.82145439324175,86.36252919586254,56.760066188637616
19HFT_24,0.0,0.0,62.36117936117936,41.5,0.0,68.0,0.0,94.62308936386123
20PMR_23,0.0,61.0,62.5,37.03551326722059,0.0,88.2767866245285,74.83812856402281,66.45660237388724
18HYD_24,63.142857142857146,0.0,57.60933660933661,0.0,0.0,80.76817401259302,92.24369703483148,60.30850722311396
23LKC_01,0.0,0.0,99.92047171190488,0.0,0.0,96.35899390243902,95.45421393841167,91.96891191709845
20KKU_23,0.0,37.0,65.80722891566265,58.29601990049751,0.0,65.97529593412249,60.970845481049565,92.9126034362703
24MYT_07,0.0,65.0,43.98228466707391,43.93053016453382,0.0,73.95208185594164,78.99329456038316,79.08245547235266
21JTK_00,0.0,97.87019252446008,61.0,0.0,0.0,81.89758378799688,60.72103933597979,84.35665099093046
24MYS_10,0.0,95.05,0.0,89.85714285714286,0.0,0.0,84.36217877094973,65.0
20PMR_15,0.0,92.66666666666667,47.77426160337553,0.0,0.0,81.14457645027446,71.65419901199718,80.59059780857235
19HFT_12,0.0,0.0,43.827372764786794,40.494044993383326,0.0,0.0,0.0,88.60766804173744
22KEU_02,0.0,0.0,0.0,0.0,0.0,99.8665057443168,0.0,98.725
23LKC_08,0.0,0.0,69.65979381443299,0.0,0.0,89.33732117460052,88.13518886679921,94.16318739897514
21JTK_09,0.0,0.0,0.0,0.0,0.0,88.47312735942778,100.0,96.08008634171054
24MYS_19,37.0,93.4180790960452,81.01790416008426,0.0,0.0,81.24184782608695,75.94271221840967,77.18486850103335
18HYD_12,39.0,95.59027027027027,66.28677839851024,58.2266860949209,0.0,77.9027645376549,78.36234596074851,68.5486073553272
24MYS_26,0.0,0.0,73.23461538461538,40.28125,0.0,88.614259892841,56.72222222222222,84.34623033280693
20KKU_15,0.0,0.0,0.0,0.0,0.0,99.78561724201816,67.0,61.583442838370566
24MYT_09,75.4,60.69607843137255,59.31238779174147,0.0,0.0,78.38200058439661,51.23397823458283,74.54381401017132
