identifier,No Data,Water,Artificial Bareground,Natural Bareground,Permanent Snow/Ice,Woody Vegetation,Cultivated Vegetation,(Semi) Natural Vegetation
45TYH_12,0.0,0.0,0.0,99.96611022949219,0.0,0.0,0.0,0.0
46UGV_01,60.0,0.0,74.35790528825314,63.74970896391152,0.0,0.0,70.16622340425532,75.74580301174436
45RWM_26,0.0,0.0,0.0,93.92429916354601,0.0,0.0,0.0,65.05101311084624
39TXM_13,39.526315789473685,0.0,36.0,92.14064486958488,0.0,0.0,0.0,66.1974907063197
41TNE_11,0.0,0.0,71.37254901960785,99.14113457835376,0.0,0.0,0.0,0.0
50UMF_29,0.0,0.0,66.28349514563106,0.0,0.0,97.5637700148793,0.0,96.78786514605842
49TFJ_04,0.0,0.0,58.31921824104234,95.8975797216777,0.0,0.0,85.04111503383348,50.09090909090909
49QCE_22,0.0,90.00359066427289,94.17537154989384,0.0,0.0,96.35169855701814,95.01256782194663,49.14942528735632
46UGV_08,0.0,0.0,0.0,100.0,0.0,88.67745302713988,0.0,76.70232366512855
44TLN_18,0.0,0.0,63.50915750915751,67.40300911015,0.0,0.0,54.666666666666664,64.0
50UMF_16,0.0,0.0,63.56923076923077,0.0,0.0,96.15416205117121,0.0,97.08057488228266
45TWG_20,0.0,0.0,0.0,99.90618896484375,0.0,0.0,0.0,0.0
45RWM_19,0.0,0.0,0.0,97.93148803710938,0.0,0.0,0.0,0.0
48QTK_22,0.0,0.0,71.5,0.0,0.0,94.24220244531315,74.91104572204617,91.29678426975292
44TLN_27,66.33333333333333,0.0,62.666666666666664,63.945454545454545,65.0,62.38140589569161,65.50396825396825,97.4764305855034
45TYH_24,0.0,62.0,0.0,97.51089969758064,0.0,0.0,0.0,0.0
49TFJ_03,0.0,0.0,0.0,76.21537162162163,0.0,34.42857142857143,60.69216248593313,54.0
53UNS_09,100.0,0.0,0.0,0.0,100.0,97.71612141169733,87.27586206896552,100.0
49QCE_25,0.0,68.0,91.25581395348837,0.0,0.0,99.55244381700942,91.515769439913,87.32165455823764
41TNE_16,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
45TWG_18,0.0,0.0,0.0,85.13254616477273,0.0,0.0,0.0,68.15283203125
45RWM_21,0.0,0.0,0.0,89.56064566423625,0.0,0.0,0.0,56.77391304347826
39TXM_14,57.0,75.14087382605145,69.75,94.16153703014514,0.0,0.0,0.0,59.898705501618124
45TYH_23,0.0,0.0,0.0,99.99725341796875,0.0,0.0,0.0,0.0
48QTK_25,0.0,0.0,53.599400599400596,0.0,42.0,67.74854739750518,64.2003417025702,57.319091400757166
44TLN_20,36.357142857142854,0.0,65.35593220338983,82.81033038622616,0.0,66.14731896075179,39.0,94.83321749491138
47ULB_08,0.0,0.0,68.02564102564102,0.0,0.0,89.83825949174233,79.00706332466768,93.96937388941151
50UMF_11,0.0,63.982300884955755,83.15584415584415,39.0,68.18439716312056,96.48295976235485,0.0,89.54630162199471
41TNE_29,0.0,0.0,0.0,99.91281127929688,0.0,0.0,0.0,0.0
45TWG_27,0.0,0.0,0.0,69.15394953465713,0.0,0.0,80.45773710482528,0.0
44QMG_11,0.0,0.0,94.4494382022472,0.0,0.0,99.51104916575768,95.88127990430623,99.27719298245614
50MRA_19,0.0,0.0,0.0,0.0,0.0,99.75041793686695,82.44761150699394,85.50204638472033
50MLC_11,0.0,76.37054631828978,37.0,0.0,0.0,99.7180014881188,43.12206572769953,62.415713196033565
46RFV_25,56.0,0.0,0.0,61.46193118756937,0.0,67.18220946915352,58.45454545454545,86.20618556701031
51QUG_10,68.0,68.06349206349206,76.64052795031056,0.0,69.51764705882353,100.0,75.0992700729927,96.90676652892562
46TDT_20,0.0,61.721518987341774,0.0,96.45724897058427,0.0,75.97315436241611,0.0,90.36194973230221
57VVE_14,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
42SXG_08,52.0,0.0,0.0,49.0,70.0581808538849,0.0,0.0,95.17316221572143
47RLN_26,55.333333333333336,0.0,0.0,76.8,70.14585821300619,0.0,0.0,0.0
48SVA_11,0.0,0.0,68.0,0.0,0.0,99.41376471556762,68.28480789566443,69.27245508982035
47QKC_05,0.0,0.0,100.0,0.0,0.0,97.30464267922285,99.2384658143413,99.27510316368638
42UVA_12,0.0,0.0,0.0,38.0,0.0,0.0,0.0,69.31283475500892
50SPF_23,0.0,35.0,64.10575427682737,39.05029585798817,37.0,37.0,83.55201827875095,67.72428126082438
38TLL_00,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
50MRA_26,0.0,43.0,65.83600713012478,0.0,73.0,69.58427543679342,81.46594932634386,56.40612076095947
39UUS_14,0.0,0.0,78.99770114942528,0.0,0.0,91.70826187834157,0.0,98.15106544901066
43TFL_02,0.0,0.0,0.0,92.58382686491936,0.0,0.0,0.0,66.5
47UMA_10,68.0,0.0,100.0,0.0,0.0,94.52676431424767,90.23307692307692,99.54547801052318
53TLM_11,0.0,0.0,92.04123711340206,0.0,0.0,90.74698795180723,99.84913939618677,95.42857142857143
44RKV_05,92.42105263157895,100.0,94.33333333333333,0.0,0.0,93.76556776556777,99.15659733002174,94.23239436619718
47RLN_19,0.0,0.0,0.0,0.0,0.0,92.74677431338071,68.0,82.65224142049526
50MRV_02,0.0,79.0935604379346,0.0,0.0,73.807135380321,0.0,0.0,0.0
47QKC_02,0.0,0.0,0.0,0.0,0.0,99.25,0.0,0.0
47UMA_28,0.0,0.0,0.0,0.0,0.0,99.02692628552157,0.0,84.74665651842993
42UVA_15,0.0,0.0,69.0,0.0,0.0,0.0,76.685487186515,96.71558593213354
47RLN_21,0.0,0.0,0.0,93.19925966763803,0.0,34.0,0.0,58.50731707317073
53TLM_29,0.0,0.0,0.0,0.0,0.0,97.97298754857641,0.0,73.44239261340827
48SVA_16,0.0,0.0,0.0,0.0,0.0,100.0,83.82608695652173,88.06666666666666
57VVE_13,100.0,96.6456682337139,0.0,0.0,0.0,98.34483948912668,0.0,96.83770597999919
51QUG_17,0.0,70.0,70.0,0.0,70.52,99.91051783004552,70.21428571428571,69.7752659574468
46TDT_27,0.0,0.0,0.0,99.17745535714286,0.0,0.0,0.0,68.0
50MLC_16,0.0,67.45338208409507,45.83931947069943,0.0,0.0,81.84404510864583,56.00429184549356,86.166727118849
46RFV_22,0.0,35.0,56.53846153846154,0.0,68.25911642456185,38.277272727272724,68.6,70.98747513841853
44QMG_16,0.0,0.0,0.0,0.0,0.0,99.97185267307219,100.0,97.41463414634147
54MYA_08,100.0,99.54135338345864,0.0,0.0,79.73684210526316,100.0,0.0,99.79307546659453
50MRV_05,0.0,69.5,81.31921824104235,0.0,77.41095890410959,84.85185185185185,96.62341683084718,83.55027476607754
53TLM_16,0.0,0.0,89.20481927710843,0.0,0.0,100.0,99.89240225004981,80.09569377990431
48SVA_29,0.0,0.0,93.63636363636364,0.0,0.0,89.28960611529887,67.67951361729361,60.87603305785124
44RKV_02,100.0,0.0,0.0,99.51786517028104,66.0,0.0,0.0,0.0
47UMA_17,100.0,0.0,100.0,0.0,0.0,99.98017025538307,100.0,99.91382553491653
43TFL_05,38.0,89.00502344273275,38.0,71.03639435887438,0.0,65.16431616923582,0.0,87.49185080517455
50MRA_21,0.0,100.0,77.1343842364532,0.0,75.73809523809524,82.21840012980691,96.96875771456784,75.01018119068162
39UUS_13,0.0,72.27194492254733,69.53218778261942,0.0,38.15714285714286,59.506561679790025,84.19433990666867,89.75572909998719
44QMG_29,0.0,0.0,95.26315789473684,0.0,0.0,99.59805335949372,96.33659351145039,87.13906768090501
50SPF_24,37.0,0.0,80.07217430776214,0.0,54.03164556962025,66.16,97.94780149576654,66.0
50MLC_29,0.0,90.10547263681592,81.88626198083067,0.0,0.0,81.263530830695,82.17182070007554,73.62314969393434
38TLL_07,43.0,0.0,78.66584930896121,36.0,40.65217391304348,81.1,96.138410041841,68.79523293607801
46TDT_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99461364746094
51QUG_28,0.0,59.8222384784199,64.50549450549451,35.0,39.64251207729468,93.1999129119494,88.79638291237917,67.95143425163306
57VVE_25,61.0,99.99424717317993,0.0,0.0,0.0,0.0,0.0,0.0
54MYA_01,0.0,0.0,40.0,0.0,66.46347793845013,97.37916371367824,40.0,79.22670998704636
41TMN_03,0.0,0.0,0.0,80.92708642079857,69.79130647528952,0.0,0.0,62.0
42UVA_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.578125
48SVA_20,0.0,59.0,67.05374823196605,0.0,42.0,96.92082846449559,82.52541600182357,68.56592592592592
47RLN_17,0.0,0.0,0.0,65.30925898251532,63.123046875,0.0,0.0,63.12591951536132
48MTE_02,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
50MRA_28,0.0,0.0,60.415841584158414,0.0,0.0,69.28683421720083,89.22075962255232,70.4039016115352
44QMG_20,0.0,0.0,100.0,0.0,0.0,99.94161222977978,100.0,99.28395894840433
46TDT_11,0.0,0.0,0.0,99.96875,0.0,0.0,0.0,0.0
51QUG_21,0.0,0.0,61.0,0.0,61.0,86.51423629364581,87.93548387096774,81.63161993769471
50TNT_03,0.0,0.0,0.0,35.0,0.0,86.78346670810349,0.0,99.1304347826087
46REU_04,0.0,80.40526802218115,60.373163565132224,0.0,67.0,66.20958536175928,74.46244355822155,63.348675034867505
46RFV_14,0.0,0.0,77.11538461538461,65.0,65.0,93.59055517328794,67.48684663986215,96.53685817768624
50MLC_20,0.0,0.0,38.8705035971223,0.0,0.0,72.25,99.13070406165892,63.0
47RLN_28,63.0,0.0,0.0,0.0,0.0,79.56899097223904,0.0,74.44381581664258
53TLM_20,66.0,0.0,79.08298382264829,0.0,0.0,71.1219512195122,99.51228873693717,74.54716981132076
47UMA_21,0.0,88.41836734693878,0.0,0.0,0.0,99.0588777946603,70.25863770977296,87.6567115195274
42SXG_06,0.0,0.0,0.0,0.0,0.0,68.0,0.0,99.45311522439077
50SPF_12,44.42857142857143,0.0,87.3056582580615,0.0,37.0,0.0,97.68747590648314,55.5
36SXH_04,0.0,0.0,72.31019522776573,0.0,0.0,63.82608695652174,97.11456476242152,63.775
39UUS_25,0.0,73.0,65.29153188539742,0.0,0.0,91.01820020222446,98.8636501465584,84.34893617021277
45UXV_02,0.0,74.97464342313788,69.54488188976379,0.0,70.10084948812894,99.02995471960989,67.52458598726115,83.16485280999107
50MRA_17,0.0,0.0,99.1111643507427,0.0,0.0,95.8512869399428,99.9344396335458,96.84742647058823
50TNT_04,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
46REU_03,0.0,47.19402985074627,0.0,0.0,0.0,95.79540318836094,42.04651162790697,42.87323943661972
46RFV_13,0.0,90.72618025751073,71.92307692307692,0.0,64.625,96.21934490481523,71.20885079587197,96.79941008711958
38TLL_09,0.0,0.0,68.75,0.0,68.65151515151516,76.38896063320142,68.51240135287486,99.70877467957631
50MLC_27,0.0,0.0,0.0,0.0,0.0,98.29365868584105,69.48235294117647,66.0
46TDT_16,0.0,0.0,0.0,98.24518211449005,0.0,0.0,0.0,95.46958011996573
51QUG_26,0.0,0.0,0.0,0.0,0.0,99.50209849976345,0.0,62.38461538461539
48MTE_05,0.0,0.0,0.0,0.0,0.0,91.0367431640625,0.0,0.0
44QMG_27,0.0,100.0,0.0,0.0,0.0,100.0,0.0,92.10106382978724
53TLM_18,0.0,0.0,0.0,0.0,0.0,99.79420679311315,0.0,72.30915032679738
48SVA_27,37.0,86.43534057255677,79.85842472582253,0.0,0.0,94.04629629629629,86.37794610501076,96.2266926070039
47RLN_10,81.05410447761194,0.0,0.0,65.86878547105562,73.08672332700718,0.0,0.0,0.0
41TMN_04,0.0,0.0,0.0,87.32144769247243,0.0,0.0,0.0,84.53877672969396
42UVA_24,0.0,0.0,0.0,0.0,0.0,0.0,70.0,94.66773804740859
47UMA_19,0.0,0.0,0.0,0.0,0.0,95.68089930096353,89.14626741742131,92.6955387659651
54MYA_06,0.0,0.0,0.0,0.0,82.38,98.14408016727818,0.0,85.00389134176457
57VVE_22,0.0,0.0,0.0,0.0,0.0,97.35868232618468,0.0,94.00605078336035
39UUS_22,77.26666666666667,0.0,68.12875026980359,0.0,0.0,73.76195652173914,82.78776786191418,80.8349991624323
44QMG_18,65.0,90.52336048006858,99.96322489391797,0.0,0.0,96.29328433722107,99.05728757656667,92.28939432018095
45UXV_05,0.0,64.0,0.0,0.0,63.0,64.0,0.0,99.99740287516995
50MRA_10,0.0,100.0,94.55647780584627,0.0,100.0,94.44840887174541,99.68307923513476,92.93558806764203
51QUG_19,0.0,0.0,68.0,0.0,68.04435483870968,98.7426042440111,66.27272727272727,92.6025641025641
46TDT_29,0.0,0.0,0.0,90.4366338691796,59.806391675956895,0.0,0.0,62.0
36SXH_03,0.0,0.0,42.33619866284623,38.05006257822278,0.0,89.01329499806285,64.0,73.2894774931249
50MLC_18,0.0,0.0,69.0,0.0,0.0,84.9281681755661,76.26327958624886,48.856304985337246
50SPF_15,41.33183856502242,0.0,81.65500311720699,0.0,46.750809061488674,68.0,98.62824102485425,70.0
42SXG_01,60.02564102564103,78.63774403470715,84.59617230621551,80.37131826390186,0.0,68.0,53.29612756264237,63.0878125
47UMA_26,0.0,0.0,0.0,0.0,0.0,68.50904634060932,0.0,98.69551861538731
53TLM_27,0.0,0.0,0.0,0.0,0.0,99.66009549472888,92.51428571428572,74.18734429496762
48SVA_18,0.0,0.0,66.0,0.0,0.0,99.84918513941453,71.49766718506999,72.29126213592232
41TNE_17,0.0,0.0,0.0,99.999267578125,0.0,0.0,0.0,0.0
45TWG_19,0.0,0.0,0.0,99.97793579101562,0.0,0.0,0.0,0.0
39TXM_15,60.142857142857146,60.81252027246189,59.0,94.79665305468812,0.0,0.0,0.0,0.0
45RWM_20,0.0,0.0,0.0,98.45809936523438,0.0,0.0,0.0,0.0
49TFJ_02,50.0,0.0,0.0,99.98480201419089,0.0,0.0,0.0,0.0
53UNS_08,0.0,0.0,90.50233644859813,0.0,89.44444444444444,93.67830707914216,0.0,98.74981983280485
49QCE_24,84.0,95.63636363636364,95.78701504354711,0.0,0.0,98.19629718577386,95.84930979486333,90.49411764705883
47ULB_09,0.0,0.0,0.0,0.0,0.0,99.25258513958882,69.36363636363636,86.985068961154
50UMF_10,0.0,0.0,67.07179487179488,0.0,0.0,96.86836068992226,0.0,96.58938688153091
41TNE_28,0.0,0.0,0.0,95.7537531486146,0.0,0.0,0.0,81.88573942555465
45TWG_26,0.0,0.0,69.0,96.15556351030558,0.0,0.0,90.392860080612,0.0
48QTK_24,0.0,82.15384615384616,0.0,0.0,0.0,94.97212848859971,69.20728929384966,74.46033189361218
44TLN_21,0.0,0.0,67.0,60.177619893428066,0.0,98.93048061237295,0.0,99.16373848179026
45TYH_22,0.0,0.0,0.0,99.97761535644531,0.0,0.0,0.0,0.0
49TFJ_05,0.0,0.0,0.0,69.08771929824562,0.0,0.0,0.0,66.42020089285714
49QCE_23,67.33333333333333,67.64516129032258,93.68584563945389,0.0,0.0,80.25729850537785,94.9133319652507,74.0754716981132
44TLN_19,34.0,0.0,0.0,62.20874706283635,61.69512195121951,0.0,0.0,88.58557774166086
46UGV_09,0.0,0.0,66.0,0.0,0.0,97.055800393247,0.0,99.86816194714663
39TXM_12,36.0,62.0,58.16679596586501,62.0,0.0,0.0,0.0,76.2877469974436
45RWM_27,0.0,63.343052109181144,0.0,90.81222098214286,0.0,0.0,0.0,80.56952568891394
41TNE_10,62.61904761904762,40.685057471264365,85.45745822474322,0.0,41.0,63.392638036809814,96.73809693133734,63.98173076923077
50UMF_28,0.0,92.1866295264624,72.55555555555556,0.0,100.0,97.74004631615061,0.0,95.48562110880522
45TYH_25,0.0,0.0,0.0,99.99560546875,0.0,0.0,0.0,0.0
48QTK_23,0.0,0.0,70.29818181818182,0.0,70.0,95.3733211661753,70.89418698098045,92.32278346121058
44TLN_26,65.5,0.0,75.51435406698565,0.0,65.0,65.03545288197621,64.88564262771153,99.3566057397133
50UMF_17,0.0,0.0,0.0,0.0,88.33333333333333,89.05076613221705,0.0,90.23238632547519
45TWG_21,0.0,0.0,0.0,99.99850463867188,0.0,0.0,0.0,0.0
45RWM_18,0.0,60.0,0.0,98.0196326789107,0.0,0.0,0.0,60.0
49QCE_15,0.0,82.06131650135256,90.31386861313868,0.0,0.0,96.29710091198932,78.72981764867589,68.95576619273302
43QBD_03,0.0,0.0,68.8,0.0,0.0,64.0,99.96700022916508,65.89090909090909
47TQM_03,63.0,53.99153194765204,0.0,53.37543671056168,64.78040653115629,72.13289081549715,0.0,89.15971903498094
45TWG_28,0.0,0.0,0.0,99.94049072265625,0.0,0.0,0.0,0.0
41TNE_26,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
47ULB_07,0.0,0.0,0.0,0.0,0.0,99.30990468023352,68.0,77.27866473149491
51PWM_04,0.0,0.0,83.0,0.0,0.0,67.82666666666667,99.61585673834851,78.12765957446808
39TXM_24,0.0,0.0,0.0,87.03750450775334,0.0,0.0,0.0,78.36077412725145
57UWA_04,100.0,0.0,0.0,0.0,0.0,93.13409961685824,0.0,99.99448444921097
45RWM_11,60.0,75.85756676557864,66.5,0.0,74.0,86.14549153258831,67.18518518518519,89.23712702315851
53UNS_06,0.0,0.0,70.0,0.0,70.0,70.0,0.0,100.0
45TYH_13,0.0,0.0,0.0,99.99159240722656,0.0,0.0,0.0,0.0
46UGV_00,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
44TLN_10,67.0,0.0,0.0,0.0,0.0,97.43460759001694,65.88888888888889,99.96860773255419
48QTK_15,0.0,0.0,64.0,0.0,0.0,93.8642118076689,64.0,91.44783102733774
50TLP_05,0.0,0.0,83.1035781544256,0.0,0.0,93.27272727272727,98.05432989890758,88.57788282703038
45TWG_17,0.0,0.0,0.0,88.671875,0.0,0.0,0.0,0.0
41TNE_19,0.0,0.0,0.0,99.99905395507812,0.0,0.0,0.0,0.0
50UMF_21,0.0,0.0,80.06914893617021,0.0,0.0,98.91171101273333,0.0,97.40685682430549
51PWM_03,0.0,68.0,0.0,0.0,100.0,100.0,80.8,0.0
39TXM_23,0.0,0.0,49.79,0.0,0.0,0.0,0.0,87.29851842781927
57UWA_03,0.0,0.0,0.0,0.0,0.0,96.828125,0.0,0.0
45RWM_16,0.0,0.0,0.0,98.69377895332303,0.0,0.0,0.0,71.0
47ULB_00,0.0,96.1884069720308,68.6046511627907,0.0,68.60171919770774,98.29136,75.025,75.17643742953777
50UMF_19,0.0,0.0,93.84931506849315,0.0,0.0,98.1722224961783,0.0,93.60050890585242
47TQM_04,0.0,0.0,0.0,0.0,0.0,99.0247774616867,0.0,100.0
41TNE_21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
49QCE_12,64.0,99.1842493156454,99.43251005169442,0.0,0.0,98.72354933290906,99.81370119868747,98.14285714285714
43QBD_04,0.0,76.29983121067976,67.87735507246377,38.0,0.0,68.01369863013699,68.0,99.66279899365401
44TLN_28,36.90909090909091,64.11656441717791,66.0,66.02265372168284,65.0,65.29623063285285,64.90234375,94.83099170721678
45TWG_10,0.0,0.0,0.0,98.078125,0.0,0.0,0.0,0.0
50UMF_26,0.0,0.0,78.07068965517242,0.0,62.70282317979198,95.23982242372722,0.0,98.94193787840126
50TLP_02,64.0,0.0,0.0,99.9819485770962,0.0,0.0,0.0,0.0
45RWM_29,37.0,72.80919835973306,52.21656050955414,92.27729355235222,0.0,42.39074074074074,61.37444345503117,90.83269897941999
44TLN_17,40.0,0.0,40.0,68.67594927523085,0.0,60.86243386243386,35.0,90.13018274710159
48QTK_12,0.0,0.0,47.50209205020921,0.0,0.0,93.1436734420296,72.63736263736264,69.31238447319778
45TYH_14,0.0,0.0,68.0,99.89415050284616,0.0,0.0,0.0,0.0
46UGV_07,0.0,0.0,0.0,0.0,0.0,96.87874929726512,0.0,97.97054171609332
53UNS_01,0.0,75.24895317853064,67.97049212793345,0.0,68.52597402597402,68.0,0.0,92.34773528510117
42UVA_25,0.0,0.0,70.0,0.0,0.0,70.0,70.0,94.65259644032633
41TMN_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.49868774414062
47UMA_18,0.0,100.0,100.0,0.0,0.0,86.5067264573991,82.98254189944134,97.54760331635372
48SVA_26,0.0,0.0,62.0,0.0,0.0,95.7092653345263,87.78655556445797,40.6875
53TLM_19,0.0,0.0,96.22222222222223,0.0,0.0,0.0,99.36751145038168,100.0
47RLN_11,34.0,0.0,0.0,69.45391089108911,56.19607203976856,73.71784724970321,0.0,75.14108179130625
57VVE_23,0.0,99.990234375,0.0,0.0,0.0,0.0,0.0,0.0
54MYA_07,0.0,100.0,0.0,0.0,87.27987421383648,98.65978764435972,0.0,98.12828548321876
46TDT_17,0.0,0.0,0.0,0.0,76.0,0.0,0.0,99.67783339946888
51QUG_27,0.0,58.63940139401394,35.0,36.00481540930979,0.0,94.98524885519105,0.0,59.00373931623932
46REU_02,0.0,0.0,0.0,0.0,99.97509765625,0.0,0.0,0.0
50TNT_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
38TLL_08,41.0,0.0,81.48484848484848,0.0,64.0,92.6339866555463,88.55499354283255,91.78446884081369
46RFV_12,67.0,66.18181818181819,0.0,66.68527236045729,93.83733772170415,65.67221297836939,0.0,74.12246431254695
50MLC_26,0.0,0.0,0.0,0.0,0.0,76.49692932575142,63.0,66.77215408533425
48MTE_04,43.0,43.0,60.13333333333333,0.0,0.0,56.973404255319146,73.16550090252707,60.092233009708735
44QMG_26,0.0,0.0,100.0,0.0,0.0,96.33862565120317,96.50961538461539,100.0
42SXG_00,65.44444444444444,99.70339053822707,0.0,93.09348732755855,0.0,67.63636363636364,0.0,66.29365469749139
48SVA_19,0.0,61.07315914489311,63.17015873015873,0.0,0.0,59.0,92.17879629433338,61.576692548699086
53TLM_26,0.0,98.73895976447497,0.0,0.0,0.0,56.99148936170213,88.4375,69.55770590882788
47UMA_27,0.0,67.94666666666667,0.0,0.0,0.0,88.51235196740099,53.2,90.46082142138111
44QMG_19,42.52,66.57617728531856,95.9009364218827,0.0,0.0,83.47226173541964,94.14886811023622,91.27825384997516
39UUS_23,64.0,93.47572815533981,66.07800175284838,0.0,0.0,71.23353751914242,88.35404990763644,80.39535194783481
45UXV_04,0.0,0.0,64.0,0.0,0.0,64.0,84.05269728729964,98.33658536585367
50MRA_11,57.8,92.5,91.39318734793187,0.0,91.46470588235294,85.64938126104892,99.8616221904339,88.35013262599469
50MLC_19,0.0,0.0,43.31111111111111,0.0,0.0,84.67415730337079,41.261115297663906,75.23881469115192
50SPF_14,38.0,0.0,65.26693227091633,0.0,0.0,67.05743366048709,74.72686945500634,82.46428378207787
51QUG_18,0.0,81.70406905055486,66.84210526315789,0.0,78.66666666666667,99.08904939727464,84.43661971830986,82.2879932829555
36SXH_02,0.0,50.90330912952386,64.0,0.0,63.4405644097046,63.65246338215712,63.50130890052356,62.98620349839862
46TDT_28,0.0,0.0,0.0,94.55985938415468,0.0,0.0,0.0,63.50146627565982
50MRA_29,62.25,0.0,84.20557408289662,0.0,36.0,69.47272727272727,98.07887135341942,67.05515939597315
48MTE_03,0.0,0.0,0.0,0.0,0.0,65.0,81.65614458199136,0.0
44QMG_21,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
46REU_05,63.0,0.0,62.204166666666666,40.05882352941177,68.0,74.72722844617633,68.0,73.79792162666494
50TNT_02,0.0,0.0,0.0,86.9354188012295,0.0,0.0,0.0,63.333333333333336
46RFV_15,0.0,0.0,66.83037475345168,0.0,0.0,66.29396771452846,66.59339498018494,95.96089366873657
50MLC_21,0.0,0.0,79.36439665471923,0.0,0.0,67.13271506236009,95.51341507630443,59.526315789473685
46TDT_10,36.0,0.0,0.0,94.60857051995548,36.0,0.0,0.0,66.34369079196665
51QUG_20,0.0,0.0,0.0,0.0,0.0,68.28012812381073,61.0,72.17632850241546
54MYA_00,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
57VVE_24,0.0,0.0,0.0,0.0,0.0,96.96869110986214,0.0,97.23993312363626
