level_0,Region,Subregion,Country
22NCK_11,Americas,South America,Brazil
22NCK_11,Americas,South America,France
20LKP_01,Americas,South America,Bolivia
20LKP_01,Americas,South America,Brazil
20LRK_06,Americas,South America,Bolivia
20LRK_06,Americas,South America,Brazil
19GGM_03,Americas,South America,Argentina
18HYF_04,Americas,South America,Argentina
18HYF_04,Americas,South America,Chile
19PDL_23,Americas,South America,Colombia
19PDL_23,Americas,South America,Venezuela
19KFA_08,Americas,South America,Bolivia
19KFA_08,Americas,South America,Brazil
19KFA_08,Americas,South America,Chile
22LBN_09,Americas,South America,Brazil
22NCK_16,Americas,South America,Brazil
22NCK_16,Americas,South America,France
19PDL_24,Americas,South America,Colombia
19PDL_24,Americas,South America,Venezuela
22NCK_29,Americas,South America,Brazil
22NCK_29,Americas,South America,France
18HYF_03,Americas,South America,Argentina
18HYF_03,Americas,South America,Chile
19GGM_04,Americas,South America,Argentina
20LKP_06,Americas,South America,Bolivia
20LKP_06,Americas,South America,Brazil
20LRK_01,Americas,South America,Bolivia
20LRK_01,Americas,South America,Brazil
22NCK_20,Americas,South America,Brazil
22NCK_20,Americas,South America,France
20LRK_08,Americas,South America,Bolivia
20LRK_08,Americas,South America,Brazil
19PDL_12,Americas,South America,Colombia
19PDL_12,Americas,South America,Venezuela
19KFA_01,Americas,South America,Bolivia
19KFA_01,Americas,South America,Brazil
19KFA_01,Americas,South America,Chile
19NHC_04,Americas,South America,Brazil
19NHC_04,Americas,South America,Venezuela
22LBN_00,Americas,South America,Brazil
20LKP_08,Americas,South America,Bolivia
20LKP_08,Americas,South America,Brazil
22NCK_27,Americas,South America,Brazil
22NCK_27,Americas,South America,France
19NHC_03,Americas,South America,Brazil
19NHC_03,Americas,South America,Venezuela
22LBN_07,Americas,South America,Brazil
22NCK_18,Americas,South America,Brazil
22NCK_18,Americas,South America,France
19KFA_06,Americas,South America,Bolivia
19KFA_06,Americas,South America,Brazil
19KFA_06,Americas,South America,Chile
19PDL_15,Americas,South America,Colombia
19PDL_15,Americas,South America,Venezuela
21MXR_04,Americas,South America,Brazil
21LYD_20,Americas,South America,Brazil
21KVS_09,Americas,South America,Brazil
21KVS_09,Americas,South America,Paraguay
21NTF_07,Americas,South America,Guyana
19LCK_08,Americas,South America,Brazil
19LCK_08,Americas,South America,Peru
20JPQ_05,Americas,South America,Argentina
20JPQ_05,Americas,South America,Brazil
19HGA_21,Americas,South America,Argentina
18GXU_09,Americas,South America,Argentina
18GXU_09,Americas,South America,Chile
21LXK_03,Americas,South America,Brazil
19HGA_19,Americas,South America,Argentina
19HGA_19,Americas,South America,Chile
21NTF_00,Americas,South America,Brazil
21NTF_00,Americas,South America,Guyana
21LYD_27,Americas,South America,Brazil
21MXR_03,Americas,South America,Brazil
21LXK_04,Americas,South America,Brazil
19HGA_26,Americas,South America,Argentina
20JPQ_02,Americas,South America,Argentina
20JPQ_02,Americas,South America,Brazil
21LYD_18,Americas,South America,Brazil
18GXU_07,Americas,South America,Argentina
18GXU_07,Americas,South America,Chile
19PEK_04,Americas,South America,Colombia
19PEK_04,Americas,South America,Venezuela
21LYD_11,Americas,South America,Brazil
19HGA_10,Americas,South America,Argentina
21NTF_09,Americas,South America,Brazil
21NTF_09,Americas,South America,Guyana
19LCK_06,Americas,South America,Brazil
19LCK_06,Americas,South America,Peru
19KHV_03,Americas,South America,Bolivia
19KHV_03,Americas,South America,Brazil
21KVS_07,Americas,South America,Bolivia
21KVS_07,Americas,South America,Brazil
21KVS_07,Americas,South America,Paraguay
21LYD_16,Americas,South America,Brazil
19PEK_03,Americas,South America,Colombia
19PEK_03,Americas,South America,Venezuela
19HGA_28,Americas,South America,Argentina
18GXU_00,Americas,South America,Argentina
18GXU_00,Americas,South America,Chile
21KVS_00,Americas,South America,Bolivia
21KVS_00,Americas,South America,Brazil
21KVS_00,Americas,South America,Paraguay
21LYD_29,Americas,South America,Brazil
19KHV_04,Americas,South America,Bolivia
19KHV_04,Americas,South America,Brazil
19LCK_01,Americas,South America,Brazil
19LCK_01,Americas,South America,Peru
19HGA_17,Americas,South America,Argentina
20LKP_09,Americas,South America,Bolivia
20LKP_09,Americas,South America,Brazil
22NCK_26,Americas,South America,Brazil
22NCK_26,Americas,South America,France
19KFA_07,Americas,South America,Bolivia
19KFA_07,Americas,South America,Brazil
19KFA_07,Americas,South America,Chile
19PDL_14,Americas,South America,Colombia
19PDL_14,Americas,South America,Venezuela
19NHC_02,Americas,South America,Brazil
19NHC_02,Americas,South America,Venezuela
22NCK_19,Americas,South America,Brazil
22NCK_19,Americas,South America,France
22LBN_06,Americas,South America,Brazil
22NCK_21,Americas,South America,Brazil
22NCK_21,Americas,South America,France
20LRK_09,Americas,South America,Bolivia
20LRK_09,Americas,South America,Brazil
19NHC_05,Americas,South America,Brazil
19NHC_05,Americas,South America,Venezuela
22LBN_01,Americas,South America,Brazil
19PDL_13,Americas,South America,Colombia
19PDL_13,Americas,South America,Venezuela
19KFA_00,Americas,South America,Bolivia
19KFA_00,Americas,South America,Brazil
19KFA_00,Americas,South America,Chile
22NCK_17,Americas,South America,Brazil
22NCK_17,Americas,South America,France
22LBN_08,Americas,South America,Brazil
19KFA_09,Americas,South America,Bolivia
19KFA_09,Americas,South America,Brazil
19KFA_09,Americas,South America,Chile
19GGM_05,Americas,South America,Argentina
22NCK_28,Americas,South America,Brazil
22NCK_28,Americas,South America,France
18HYF_02,Americas,South America,Argentina
18HYF_02,Americas,South America,Chile
20LRK_00,Americas,South America,Bolivia
20LRK_00,Americas,South America,Brazil
20LKP_07,Americas,South America,Bolivia
20LKP_07,Americas,South America,Brazil
19PDL_25,Americas,South America,Colombia
19PDL_25,Americas,South America,Venezuela
22NCK_10,Americas,South America,Brazil
22NCK_10,Americas,South America,France
19PDL_22,Americas,South America,Colombia
19PDL_22,Americas,South America,Venezuela
20LRK_07,Americas,South America,Bolivia
20LRK_07,Americas,South America,Brazil
20LKP_00,Americas,South America,Bolivia
20LKP_00,Americas,South America,Brazil
18HYF_05,Americas,South America,Argentina
18HYF_05,Americas,South America,Chile
19GGM_02,Americas,South America,Argentina
19GCN_25,Americas,South America,Argentina
19GCN_25,Americas,South America,Chile
21NTD_20,Americas,South America,Brazil
21NTD_20,Americas,South America,Guyana
19MFU_27,Americas,South America,Brazil
19MFU_27,Americas,South America,Colombia
19MHM_07,Americas,South America,Brazil
23MKQ_13,Americas,South America,Brazil
20KRF_29,Americas,South America,Bolivia
20KRF_29,Americas,South America,Brazil
17NRB_03,Americas,South America,Colombia
20KRF_16,Americas,South America,Bolivia
20KRF_16,Americas,South America,Brazil
20KQV_12,Americas,South America,Argentina
20KQV_12,Americas,South America,Brazil
20KQV_12,Americas,South America,Paraguay
23LMJ_04,Americas,South America,Brazil
19MFU_18,Americas,South America,Brazil
19MFU_18,Americas,South America,Colombia
23MKQ_14,Americas,South America,Brazil
21LUE_08,Americas,South America,Bolivia
21LUE_08,Americas,South America,Brazil
19MFU_20,Americas,South America,Brazil
19MFU_20,Americas,South America,Colombia
19MHM_00,Americas,South America,Brazil
19GCN_22,Americas,South America,Argentina
19GCN_22,Americas,South America,Chile
21NTD_27,Americas,South America,Brazil
21NTD_27,Americas,South America,Guyana
23LMJ_03,Americas,South America,Brazil
20KRF_11,Americas,South America,Bolivia
20KRF_11,Americas,South America,Brazil
20KQV_15,Americas,South America,Argentina
20KQV_15,Americas,South America,Brazil
20KQV_15,Americas,South America,Paraguay
21NTD_18,Americas,South America,Brazil
21NTD_18,Americas,South America,Guyana
17NRB_04,Americas,South America,Colombia
19MFU_16,Americas,South America,Brazil
19MFU_16,Americas,South America,Colombia
20KRF_18,Americas,South America,Bolivia
20KRF_18,Americas,South America,Brazil
23MKQ_22,Americas,South America,Brazil
20JQL_03,Americas,South America,Argentina
20JQL_03,Americas,South America,Brazil
21NTD_11,Americas,South America,Brazil
21NTD_11,Americas,South America,Guyana
19GCN_14,Americas,South America,Argentina
19GCN_14,Americas,South America,Chile
20KQV_23,Americas,South America,Argentina
20KQV_23,Americas,South America,Brazil
20KQV_23,Americas,South America,Paraguay
20KRF_27,Americas,South America,Bolivia
20KRF_27,Americas,South America,Brazil
19MFU_29,Americas,South America,Brazil
19MFU_29,Americas,South America,Colombia
19MHM_09,Americas,South America,Brazil
21LUE_01,Americas,South America,Bolivia
21LUE_01,Americas,South America,Brazil
21NTD_16,Americas,South America,Brazil
21NTD_16,Americas,South America,Guyana
19GCN_13,Americas,South America,Argentina
19GCN_13,Americas,South America,Chile
20JQL_04,Americas,South America,Argentina
20JQL_04,Americas,South America,Brazil
23MKQ_25,Americas,South America,Brazil
19MFU_11,Americas,South America,Brazil
19MFU_11,Americas,South America,Colombia
21NTD_29,Americas,South America,Brazil
21NTD_29,Americas,South America,Guyana
21LUE_06,Americas,South America,Bolivia
21LUE_06,Americas,South America,Brazil
20KQV_24,Americas,South America,Argentina
20KQV_24,Americas,South America,Brazil
20KQV_24,Americas,South America,Paraguay
20KRF_20,Americas,South America,Bolivia
20KRF_20,Americas,South America,Brazil
19HFT_14,Americas,South America,Argentina
19HFT_14,Americas,South America,Chile
20PMR_13,Americas,South America,Venezuela
24MYT_08,Americas,South America,Brazil
22KEU_04,Americas,South America,Brazil
18HYD_14,Americas,South America,Argentina
18HYD_14,Americas,South America,Chile
20KKU_13,Americas,South America,Argentina
20KKU_13,Americas,South America,Brazil
24MYS_20,Americas,South America,Brazil
23LKC_09,Americas,South America,Brazil
22KEU_03,Americas,South America,Brazil
21JTK_08,Americas,South America,Argentina
21JTK_08,Americas,South America,Brazil
21JTK_08,Americas,South America,Paraguay
24MYS_18,Americas,South America,Brazil
20PMR_14,Americas,South America,Venezuela
19HFT_13,Americas,South America,Argentina
19HFT_13,Americas,South America,Chile
24MYS_27,Americas,South America,Brazil
20KKU_14,Americas,South America,Argentina
20KKU_14,Americas,South America,Brazil
18HYD_13,Americas,South America,Argentina
18HYD_13,Americas,South America,Chile
19HFT_25,Americas,South America,Argentina
19HFT_25,Americas,South America,Chile
20PMR_22,Americas,South America,Venezuela
20KKU_22,Americas,South America,Argentina
20KKU_22,Americas,South America,Brazil
23LKC_00,Americas,South America,Brazil
21JTK_01,Americas,South America,Argentina
21JTK_01,Americas,South America,Brazil
21JTK_01,Americas,South America,Paraguay
24MYS_11,Americas,South America,Brazil
24MYT_06,Americas,South America,Brazil
18HYD_25,Americas,South America,Argentina
18HYD_25,Americas,South America,Chile
20PMR_25,Americas,South America,Venezuela
19HFT_22,Americas,South America,Argentina
19HFT_22,Americas,South America,Chile
24MYS_29,Americas,South America,Brazil
18HYD_22,Americas,South America,Argentina
18HYD_22,Americas,South America,Chile
24MYT_01,Americas,South America,Brazil
21JTK_06,Americas,South America,Argentina
21JTK_06,Americas,South America,Brazil
21JTK_06,Americas,South America,Paraguay
24MYS_16,Americas,South America,Brazil
23LKC_07,Americas,South America,Brazil
20KKU_25,Americas,South America,Argentina
20KKU_25,Americas,South America,Brazil
23MKQ_24,Americas,South America,Brazil
20JQL_05,Americas,South America,Argentina
20JQL_05,Americas,South America,Brazil
19MFU_10,Americas,South America,Brazil
19MFU_10,Americas,South America,Colombia
21NTD_17,Americas,South America,Brazil
21NTD_17,Americas,South America,Guyana
19GCN_12,Americas,South America,Argentina
19GCN_12,Americas,South America,Chile
21LUE_07,Americas,South America,Bolivia
21LUE_07,Americas,South America,Brazil
20KQV_25,Americas,South America,Argentina
20KQV_25,Americas,South America,Brazil
20KQV_25,Americas,South America,Paraguay
20KRF_21,Americas,South America,Bolivia
20KRF_21,Americas,South America,Brazil
21NTD_28,Americas,South America,Brazil
21NTD_28,Americas,South America,Guyana
21NTD_10,Americas,South America,Brazil
21NTD_10,Americas,South America,Guyana
19GCN_15,Americas,South America,Argentina
19GCN_15,Americas,South America,Chile
19MFU_17,Americas,South America,Brazil
19MFU_17,Americas,South America,Colombia
20JQL_02,Americas,South America,Argentina
20JQL_02,Americas,South America,Brazil
20KRF_19,Americas,South America,Bolivia
20KRF_19,Americas,South America,Brazil
23MKQ_23,Americas,South America,Brazil
20KQV_22,Americas,South America,Argentina
20KQV_22,Americas,South America,Brazil
20KQV_22,Americas,South America,Paraguay
20KRF_26,Americas,South America,Bolivia
20KRF_26,Americas,South America,Brazil
21LUE_00,Americas,South America,Bolivia
21LUE_00,Americas,South America,Brazil
19MFU_28,Americas,South America,Brazil
19MFU_28,Americas,South America,Colombia
19MHM_08,Americas,South America,Brazil
19GCN_23,Americas,South America,Argentina
19GCN_23,Americas,South America,Chile
21NTD_26,Americas,South America,Brazil
21NTD_26,Americas,South America,Guyana
23MKQ_15,Americas,South America,Brazil
19MFU_21,Americas,South America,Brazil
19MFU_21,Americas,South America,Colombia
19MHM_01,Americas,South America,Brazil
21LUE_09,Americas,South America,Bolivia
21LUE_09,Americas,South America,Brazil
17NRB_05,Americas,South America,Colombia
17NRB_05,Americas,South America,Ecuador
21NTD_19,Americas,South America,Brazil
21NTD_19,Americas,South America,Guyana
20KRF_10,Americas,South America,Bolivia
20KRF_10,Americas,South America,Brazil
20KQV_14,Americas,South America,Argentina
20KQV_14,Americas,South America,Brazil
20KQV_14,Americas,South America,Paraguay
23LMJ_02,Americas,South America,Brazil
19MFU_26,Americas,South America,Brazil
19MFU_26,Americas,South America,Colombia
19MHM_06,Americas,South America,Brazil
23MKQ_12,Americas,South America,Brazil
20KRF_28,Americas,South America,Bolivia
20KRF_28,Americas,South America,Brazil
19GCN_24,Americas,South America,Argentina
19GCN_24,Americas,South America,Chile
21NTD_21,Americas,South America,Brazil
21NTD_21,Americas,South America,Guyana
23LMJ_05,Americas,South America,Brazil
20KRF_17,Americas,South America,Bolivia
20KRF_17,Americas,South America,Brazil
20KQV_13,Americas,South America,Argentina
20KQV_13,Americas,South America,Brazil
20KQV_13,Americas,South America,Paraguay
19MFU_19,Americas,South America,Brazil
19MFU_19,Americas,South America,Colombia
17NRB_02,Americas,South America,Colombia
17NRB_02,Americas,South America,Ecuador
24MYS_28,Americas,South America,Brazil
20PMR_24,Americas,South America,Venezuela
19HFT_23,Americas,South America,Argentina
19HFT_23,Americas,South America,Chile
21JTK_07,Americas,South America,Argentina
21JTK_07,Americas,South America,Brazil
24MYS_17,Americas,South America,Brazil
24MYT_00,Americas,South America,Brazil
20KKU_24,Americas,South America,Argentina
20KKU_24,Americas,South America,Brazil
23LKC_06,Americas,South America,Brazil
18HYD_23,Americas,South America,Argentina
18HYD_23,Americas,South America,Chile
19HFT_24,Americas,South America,Argentina
19HFT_24,Americas,South America,Chile
20PMR_23,Americas,South America,Venezuela
18HYD_24,Americas,South America,Argentina
18HYD_24,Americas,South America,Chile
23LKC_01,Americas,South America,Brazil
20KKU_23,Americas,South America,Argentina
20KKU_23,Americas,South America,Brazil
24MYT_07,Americas,South America,Brazil
21JTK_00,Americas,South America,Argentina
21JTK_00,Americas,South America,Brazil
24MYS_10,Americas,South America,Brazil
20PMR_15,Americas,South America,Venezuela
19HFT_12,Americas,South America,Argentina
19HFT_12,Americas,South America,Chile
22KEU_02,Americas,South America,Brazil
23LKC_08,Americas,South America,Brazil
21JTK_09,Americas,South America,Argentina
21JTK_09,Americas,South America,Brazil
21JTK_09,Americas,South America,Paraguay
24MYS_19,Americas,South America,Brazil
18HYD_12,Americas,South America,Argentina
18HYD_12,Americas,South America,Chile
24MYS_26,Americas,South America,Brazil
20KKU_15,Americas,South America,Argentina
20KKU_15,Americas,South America,Brazil
24MYT_09,Americas,South America,Brazil
22KEU_05,Americas,South America,Brazil
19HFT_15,Americas,South America,Argentina
19HFT_15,Americas,South America,Chile
20PMR_12,Americas,South America,Venezuela
20KKU_12,Americas,South America,Argentina
20KKU_12,Americas,South America,Brazil
24MYS_21,Americas,South America,Brazil
18HYD_15,Americas,South America,Argentina
18HYD_15,Americas,South America,Chile
24MYT_14,Americas,South America,Brazil
24MYS_03,Americas,South America,Brazil
21JTK_13,Americas,South America,Argentina
21JTK_13,Americas,South America,Brazil
23LKC_12,Americas,South America,Brazil
22KEU_18,Americas,South America,Brazil
19HFT_08,Americas,South America,Argentina
19HFT_08,Americas,South America,Chile
22KEU_27,Americas,South America,Brazil
18HYD_08,Americas,South America,Argentina
18HYD_08,Americas,South America,Chile
20PMR_08,Americas,South America,Venezuela
23LKC_15,Americas,South America,Brazil
24MYS_04,Americas,South America,Brazil
21JTK_14,Americas,South America,Argentina
21JTK_14,Americas,South America,Brazil
24MYT_13,Americas,South America,Brazil
22KEU_20,Americas,South America,Brazil
20KKU_08,Americas,South America,Argentina
20KKU_08,Americas,South America,Brazil
18HYD_06,Americas,South America,Argentina
18HYD_06,Americas,South America,Chile
21JTK_22,Americas,South America,Argentina
21JTK_22,Americas,South America,Brazil
21JTK_22,Americas,South America,Paraguay
24MYT_25,Americas,South America,Brazil
22KEU_29,Americas,South America,Brazil
20KKU_01,Americas,South America,Argentina
20KKU_01,Americas,South America,Brazil
23LKC_23,Americas,South America,Brazil
20PMR_01,Americas,South America,Venezuela
19HFT_06,Americas,South America,Argentina
19HFT_06,Americas,South America,Chile
22KEU_16,Americas,South America,Brazil
23LKC_24,Americas,South America,Brazil
20KKU_06,Americas,South America,Argentina
20KKU_06,Americas,South America,Brazil
24MYT_22,Americas,South America,Brazil
21JTK_25,Americas,South America,Argentina
21JTK_25,Americas,South America,Brazil
21JTK_25,Americas,South America,Paraguay
18HYD_01,Americas,South America,Argentina
18HYD_01,Americas,South America,Chile
22KEU_11,Americas,South America,Brazil
19HFT_01,Americas,South America,Argentina
19HFT_01,Americas,South America,Chile
20PMR_06,Americas,South America,Venezuela
21LUE_13,Americas,South America,Bolivia
21LUE_13,Americas,South America,Brazil
23LMJ_27,Americas,South America,Brazil
17NRB_20,Americas,South America,Colombia
23LMJ_18,Americas,South America,Brazil
20JQL_11,Americas,South America,Argentina
20JQL_11,Americas,South America,Brazil
19MFU_04,Americas,South America,Brazil
19MFU_04,Americas,South America,Colombia
19MHM_24,Americas,South America,Brazil
21NTD_03,Americas,South America,Brazil
21NTD_03,Americas,South America,Guyana
19GCN_06,Americas,South America,Argentina
19GCN_06,Americas,South America,Chile
17NRB_27,Americas,South America,Colombia
17NRB_27,Americas,South America,Ecuador
23LMJ_20,Americas,South America,Brazil
20JQL_29,Americas,South America,Argentina
20JQL_29,Americas,South America,Brazil
23MKQ_08,Americas,South America,Brazil
21LUE_14,Americas,South America,Bolivia
21LUE_14,Americas,South America,Brazil
17NRB_18,Americas,South America,Colombia
21NTD_04,Americas,South America,Brazil
21NTD_04,Americas,South America,Guyana
19GCN_01,Americas,South America,Argentina
19GCN_01,Americas,South America,Chile
19MFU_03,Americas,South America,Brazil
19MFU_03,Americas,South America,Colombia
19MHM_23,Americas,South America,Brazil
20KQV_09,Americas,South America,Argentina
20KQV_09,Americas,South America,Bolivia
20KQV_09,Americas,South America,Brazil
20KQV_09,Americas,South America,Paraguay
20JQL_16,Americas,South America,Argentina
20JQL_16,Americas,South America,Brazil
19GCN_08,Americas,South America,Argentina
19GCN_08,Americas,South America,Chile
17NRB_11,Americas,South America,Colombia
17NRB_11,Americas,South America,Ecuador
21LUE_22,Americas,South America,Bolivia
21LUE_22,Americas,South America,Brazil
23LMJ_16,Americas,South America,Brazil
20KRF_04,Americas,South America,Bolivia
20KRF_04,Americas,South America,Brazil
20KQV_00,Americas,South America,Argentina
20KQV_00,Americas,South America,Brazil
20KQV_00,Americas,South America,Paraguay
23MKQ_01,Americas,South America,Brazil
23LMJ_29,Americas,South America,Brazil
20JQL_20,Americas,South America,Argentina
20JQL_20,Americas,South America,Brazil
19MHM_15,Americas,South America,Brazil
20KRF_03,Americas,South America,Bolivia
20KRF_03,Americas,South America,Brazil
20KQV_07,Americas,South America,Argentina
20KQV_07,Americas,South America,Brazil
20KQV_07,Americas,South America,Paraguay
23LMJ_11,Americas,South America,Brazil
20JQL_18,Americas,South America,Argentina
20JQL_18,Americas,South America,Brazil
21LUE_25,Americas,South America,Bolivia
21LUE_25,Americas,South America,Brazil
17NRB_16,Americas,South America,Colombia
17NRB_16,Americas,South America,Ecuador
19MHM_12,Americas,South America,Brazil
20JQL_27,Americas,South America,Argentina
20JQL_27,Americas,South America,Brazil
23MKQ_06,Americas,South America,Brazil
17NRB_29,Americas,South America,Colombia
18HYD_00,Americas,South America,Argentina
18HYD_00,Americas,South America,Chile
20KKU_07,Americas,South America,Argentina
20KKU_07,Americas,South America,Brazil
23LKC_25,Americas,South America,Brazil
21JTK_24,Americas,South America,Argentina
21JTK_24,Americas,South America,Brazil
24MYT_23,Americas,South America,Brazil
19HFT_00,Americas,South America,Argentina
19HFT_00,Americas,South America,Chile
20PMR_07,Americas,South America,Venezuela
22KEU_10,Americas,South America,Brazil
24MYT_24,Americas,South America,Brazil
21JTK_23,Americas,South America,Argentina
21JTK_23,Americas,South America,Brazil
23LKC_22,Americas,South America,Brazil
20KKU_00,Americas,South America,Argentina
20KKU_00,Americas,South America,Brazil
22KEU_28,Americas,South America,Brazil
18HYD_07,Americas,South America,Argentina
18HYD_07,Americas,South America,Chile
22KEU_17,Americas,South America,Brazil
20PMR_00,Americas,South America,Venezuela
19HFT_07,Americas,South America,Argentina
19HFT_07,Americas,South America,Chile
23LKC_14,Americas,South America,Brazil
24MYT_12,Americas,South America,Brazil
24MYS_05,Americas,South America,Brazil
21JTK_15,Americas,South America,Argentina
21JTK_15,Americas,South America,Brazil
20PMR_09,Americas,South America,Venezuela
20KKU_09,Americas,South America,Argentina
20KKU_09,Americas,South America,Brazil
22KEU_21,Americas,South America,Brazil
19HFT_09,Americas,South America,Argentina
19HFT_09,Americas,South America,Chile
24MYS_02,Americas,South America,Brazil
21JTK_12,Americas,South America,Argentina
21JTK_12,Americas,South America,Brazil
24MYT_15,Americas,South America,Brazil
22KEU_19,Americas,South America,Brazil
23LKC_13,Americas,South America,Brazil
18HYD_09,Americas,South America,Argentina
18HYD_09,Americas,South America,Chile
22KEU_26,Americas,South America,Brazil
17NRB_17,Americas,South America,Colombia
17NRB_17,Americas,South America,Ecuador
20JQL_19,Americas,South America,Argentina
20JQL_19,Americas,South America,Brazil
23LMJ_10,Americas,South America,Brazil
20KRF_02,Americas,South America,Bolivia
20KRF_02,Americas,South America,Brazil
20KQV_06,Americas,South America,Argentina
20KQV_06,Americas,South America,Brazil
20KQV_06,Americas,South America,Paraguay
21LUE_24,Americas,South America,Bolivia
21LUE_24,Americas,South America,Brazil
17NRB_28,Americas,South America,Colombia
17NRB_28,Americas,South America,Ecuador
19MHM_13,Americas,South America,Brazil
23MKQ_07,Americas,South America,Brazil
20JQL_26,Americas,South America,Argentina
20JQL_26,Americas,South America,Brazil
21LUE_23,Americas,South America,Bolivia
21LUE_23,Americas,South America,Brazil
20KRF_05,Americas,South America,Bolivia
20KRF_05,Americas,South America,Brazil
20KQV_01,Americas,South America,Argentina
20KQV_01,Americas,South America,Brazil
20KQV_01,Americas,South America,Paraguay
23LMJ_17,Americas,South America,Brazil
17NRB_10,Americas,South America,Colombia
17NRB_10,Americas,South America,Ecuador
19GCN_09,Americas,South America,Argentina
19GCN_09,Americas,South America,Chile
20JQL_21,Americas,South America,Argentina
20JQL_21,Americas,South America,Brazil
23LMJ_28,Americas,South America,Brazil
23MKQ_00,Americas,South America,Brazil
19MHM_14,Americas,South America,Brazil
23MKQ_09,Americas,South America,Brazil
20JQL_28,Americas,South America,Argentina
20JQL_28,Americas,South America,Brazil
23LMJ_21,Americas,South America,Brazil
21LUE_15,Americas,South America,Bolivia
21LUE_15,Americas,South America,Brazil
17NRB_26,Americas,South America,Colombia
17NRB_26,Americas,South America,Ecuador
19MFU_02,Americas,South America,Brazil
19MFU_02,Americas,South America,Colombia
19MHM_22,Americas,South America,Brazil
20JQL_17,Americas,South America,Argentina
20JQL_17,Americas,South America,Brazil
20KQV_08,Americas,South America,Argentina
20KQV_08,Americas,South America,Brazil
20KQV_08,Americas,South America,Paraguay
21NTD_05,Americas,South America,Brazil
21NTD_05,Americas,South America,Guyana
19GCN_00,Americas,South America,Argentina
19GCN_00,Americas,South America,Chile
17NRB_19,Americas,South America,Colombia
17NRB_19,Americas,South America,Ecuador
17NRB_21,Americas,South America,Colombia
21LUE_12,Americas,South America,Bolivia
21LUE_12,Americas,South America,Brazil
23LMJ_26,Americas,South America,Brazil
21NTD_02,Americas,South America,Brazil
21NTD_02,Americas,South America,Guyana
19GCN_07,Americas,South America,Argentina
19GCN_07,Americas,South America,Chile
20JQL_10,Americas,South America,Argentina
20JQL_10,Americas,South America,Brazil
23LMJ_19,Americas,South America,Brazil
19MFU_05,Americas,South America,Brazil
19MFU_05,Americas,South America,Colombia
19MHM_25,Americas,South America,Brazil
19KFA_13,Americas,South America,Bolivia
19KFA_13,Americas,South America,Brazil
19PDL_00,Americas,South America,Colombia
19PDL_00,Americas,South America,Venezuela
19GGM_20,Americas,South America,Argentina
18HYF_27,Americas,South America,Argentina
18HYF_27,Americas,South America,Chile
22LBN_12,Americas,South America,Brazil
19NHC_16,Americas,South America,Brazil
19NHC_16,Americas,South America,Venezuela
20LRK_25,Americas,South America,Bolivia
20LRK_25,Americas,South America,Brazil
20LKP_22,Americas,South America,Bolivia
20LKP_22,Americas,South America,Brazil
19NHC_29,Americas,South America,Brazil
19NHC_29,Americas,South America,Venezuela
18HYF_18,Americas,South America,Argentina
18HYF_18,Americas,South America,Chile
20LRK_22,Americas,South America,Bolivia
20LRK_22,Americas,South America,Brazil
20LKP_25,Americas,South America,Bolivia
20LKP_25,Americas,South America,Brazil
18HYF_20,Americas,South America,Argentina
18HYF_20,Americas,South America,Chile
22LBN_15,Americas,South America,Brazil
19NHC_11,Americas,South America,Brazil
