identifier,No Data,Water,Artificial Bareground,Natural Bareground,Permanent Snow/Ice,Woody Vegetation,Cultivated Vegetation,(Semi) Natural Vegetation
59GLK_21,0.0,0.0,0.0,0.0,0.0,92.53333333333333,98.6952613259517,99.08135564992922
56JMS_15,0.0,71.0,65.6788990825688,0.0,0.0,80.84117091595846,39.10852713178294,96.24606945764351
54LWJ_27,0.0,0.0,0.0,0.0,0.0,62.0,0.0,84.65013033292638
53JMG_04,0.0,0.0,0.0,0.0,0.0,66.3804788213628,0.0,91.30183342761121
59GNP_09,37.0,68.27075812274369,100.0,0.0,0.0,99.60841550327052,98.32531045960825,90.5818570555895
54HYE_19,0.0,0.0,67.3015873015873,0.0,0.0,94.09076976968211,93.54902146614225,60.80327868852459
55HEU_18,72.0,93.09715945771465,89.28490832157969,0.0,0.0,99.71085879103022,99.51516576534212,93.1687402799378
52KDU_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
59GLK_28,0.0,0.0,0.0,0.0,0.0,68.88501866709032,68.15934065934066,95.58783817572636
55JBF_14,68.88888888888889,0.0,0.0,34.0,0.0,82.11298924060502,0.0,93.84182313658552
59GNP_00,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
54HYE_10,0.0,0.0,50.74074074074074,0.0,0.0,62.887913223140494,86.8679091280098,56.81916954434431
52JGL_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.38972473144531
55HEU_27,46.3125,73.05076142131979,78.48202137998057,66.16326530612245,0.0,75.38262541513721,84.93541907809627,74.67281518624642
54LWJ_11,0.0,85.27957149233745,0.0,0.0,0.0,79.40162794291896,0.0,92.99889850992871
54KUF_08,0.0,0.0,0.0,65.00151338766007,0.0,40.58,0.0,76.52545953940418
59GLL_00,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
56JMS_23,37.0,0.0,66.09967845659163,0.0,0.0,92.10084375317678,71.23568136932192,51.84
52KHU_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.85586547851562
59GLK_17,66.95862068965518,69.46268656716418,0.0,0.0,53.84754521963824,87.32433052792655,83.5,94.46242591860924
54LWJ_29,56.51428571428571,0.0,0.0,0.0,0.0,94.71575716375173,0.0,76.55413374218658
59GNP_07,37.0,86.04819277108433,37.0,40.0,0.0,99.48523833352165,97.58620689655173,93.39245167229211
54HYE_17,35.0,69.0,39.0,0.0,0.0,95.16123902811347,95.3044641840337,38.94320486815416
55JBF_13,67.0,0.0,0.0,64.89371697005285,0.0,67.04093567251462,0.0,87.3294223191669
52KDU_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92849731445312
54KYA_08,0.0,0.0,67.38291605301914,40.759409174833124,0.0,66.0,0.0,76.36884130621598
56JMS_24,0.0,0.0,0.0,0.0,0.0,97.55668552994888,35.85223367697594,93.69503941952138
52KHU_02,35.0,0.0,35.0,64.0,0.0,0.0,0.0,69.57466126553987
59GLK_10,0.0,0.0,72.0,0.0,73.0,76.52471225457008,0.0,98.21645171671163
59GLL_07,0.0,44.94011976047904,59.333333333333336,0.0,39.0,92.28445187004307,0.0,92.99444869831547
54HYE_28,0.0,0.0,73.0,0.0,0.0,70.17056074766356,96.74093751546852,66.23426028921024
54LWJ_16,0.0,57.78707224334601,0.0,0.0,0.0,75.66262638384687,0.0,89.27239997495461
55HEU_20,0.0,0.0,38.0,0.0,0.0,99.9719617604838,0.0,0.0
52JGL_22,0.0,0.0,0.0,69.11764705882354,0.0,0.0,0.0,70.93333333333334
51JXH_19,0.0,0.0,0.0,0.0,0.0,57.0,0.0,71.28972347698694
51JXK_01,38.925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,54.78671632905402
51JXH_26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.78712463378906
51KWR_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.91648864746094
51KWR_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
51KWR_26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99513244628906
51JXH_21,0.0,0.0,0.0,0.0,0.0,57.0,0.0,71.1197519739756
51JXK_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.43655395507812
51JXH_28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.13958740234375
51JXH_17,0.0,0.0,0.0,0.0,0.0,57.04807692307692,0.0,93.08391918327423
51KWR_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98686218261719
51JXK_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.70223999023438
51KWR_28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
51KWR_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.21397399902344
51JXH_10,0.0,0.0,0.0,0.0,0.0,57.39869281045752,0.0,99.4685468699815
52KDU_13,0.0,0.0,0.0,77.4850136239782,0.0,0.0,0.0,97.64815107209398
54KYA_09,0.0,0.0,70.17638816696423,36.88108108108108,0.0,87.49347826086957,0.0,64.83373178067401
54HYE_16,0.0,0.0,0.0,0.0,0.0,81.11963190184049,71.68573770491803,76.14466292134831
59GNP_06,71.55421686746988,96.20313725490196,68.66019417475728,40.0,0.0,99.83699016751639,98.79796320630749,88.70496083550914
54LWJ_28,0.0,0.0,0.0,0.0,0.0,72.8811317595848,0.0,93.60888471030674
55JBF_12,66.0,0.0,0.0,76.68435605657768,0.0,75.89988751406074,0.0,89.81562960235641
55HEU_21,48.25,0.0,79.61111111111111,0.0,0.0,99.91360651471781,73.25490196078431,86.0625
52JGL_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.81120300292969
59GLL_06,0.0,0.0,74.28571428571429,0.0,0.0,67.88520971302428,0.0,98.52180563691988
52KHU_03,71.0,0.0,0.0,37.0,0.0,67.67057618734783,0.0,73.91472650771388
56JMS_25,0.0,0.0,0.0,0.0,0.0,96.33705503290948,60.76223776223776,94.31928459054402
59GLK_11,68.0,100.0,98.96153846153847,0.0,0.0,92.01727370873346,85.84081041968162,99.51517889852241
54LWJ_17,0.0,0.0,0.0,0.0,0.0,74.17889522989124,0.0,96.00130883199833
54HYE_29,0.0,0.0,73.0,0.0,0.0,72.9676923076923,98.12470848782779,78.47902827861074
55JBF_15,0.0,0.0,0.0,77.13809523809523,0.0,0.0,0.0,69.88352389195099
59GLK_29,66.0,0.0,71.32786885245902,0.0,0.0,75.62399917881339,79.19465824238944,84.23113632270845
54HYE_11,60.07692307692308,0.0,55.15906788247214,0.0,37.0,65.17554644808743,93.20177829971061,65.53892602976062
59GNP_01,75.4076923076923,94.01377696906681,99.11606640932429,0.0,0.0,93.3288409703504,98.52660848386442,89.78847750290552
55HEU_19,0.0,73.0,87.75,0.0,0.0,99.9823000914585,98.23492063492064,91.58717541070482
52KDU_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.125
54KUF_09,37.0,0.0,0.0,83.51075895419834,0.0,0.0,0.0,66.49451781709445
54LWJ_10,0.0,0.0,0.0,0.0,0.0,73.54671230334647,0.0,90.66555144685097
52KHU_04,0.0,0.0,69.3905325443787,0.0,0.0,70.9985590778098,0.0,80.35395840242573
56JMS_22,0.0,0.0,0.0,0.0,0.0,98.07534461152882,36.563025210084035,95.78401161530793
59GLK_16,0.0,0.0,86.4375,0.0,0.0,83.66951566951568,89.92913561976218,67.93903699111387
59GLL_01,67.5530303030303,98.88900772430185,92.82934050412864,0.0,67.0,71.77272727272727,84.65308216667889,88.09351535836177
52JGL_24,0.0,0.0,0.0,45.0,0.0,0.0,0.0,88.9039291981384
55HEU_26,73.0,0.0,73.0,0.0,0.0,100.0,73.0,81.98076923076923
54LWJ_19,0.0,0.0,0.0,0.0,0.0,97.09846296397231,0.0,98.16590389016018
54KUF_00,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
54HYE_27,0.0,0.0,0.0,0.0,0.0,0.0,77.28433598183882,62.0
59GLL_08,36.0,38.95180722891566,0.0,34.0,35.25,91.59123712943665,0.0,71.30952380952381
55JBF_23,0.0,0.0,0.0,0.0,0.0,46.05857856746252,0.0,77.91913972938934
52KDU_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.21421813964844
59GLK_20,0.0,0.0,99.67073170731707,0.0,0.0,99.92005921539601,100.0,99.57104142469996
56JMS_14,0.0,0.0,0.0,0.0,0.0,69.80795847750865,70.0,97.60999799793633
54HYE_18,0.0,0.0,0.0,0.0,0.0,0.0,99.2556382946257,66.0
59GNP_08,86.5,85.214058776807,42.4,37.86486486486486,0.0,98.85023799459688,84.42904135338345,90.77400091869545
54LWJ_26,0.0,0.0,0.0,0.0,0.0,95.72831718855598,0.0,93.5594684385382
53JMG_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.30549621582031
55HEU_10,73.0,0.0,58.06666666666667,0.0,0.0,100.0,62.26315789473684,89.31335773101556
54KYA_07,0.0,0.0,40.12096700484416,37.4135941147967,0.0,73.0,0.0,45.03596675582728
52JGL_12,0.0,0.0,42.09003528409782,0.0,0.0,0.0,0.0,74.64829524624221
55HEU_28,41.0,0.0,63.492753623188406,0.0,0.0,98.91112658080984,99.5609756097561,75.76092754482146
52KDU_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.04646301269531
59GLK_18,0.0,0.0,79.0,0.0,0.0,84.71738611972334,85.53062875436754,99.93522267206478
55JBF_24,0.0,0.0,0.0,0.0,0.0,63.0,0.0,84.51953089209907
54KUF_07,38.0,0.0,0.0,0.0,0.0,67.73609129814551,0.0,96.7112772605535
54HYE_20,0.0,68.0,0.0,0.0,0.0,68.0,73.71123974768226,70.0
52JGL_15,0.0,0.0,42.0,0.0,0.0,0.0,0.0,78.82
54KYA_00,0.0,69.99779249448123,36.86827794561933,66.30586787874645,0.0,36.76119402985075,0.0,49.98895113119371
55HEU_17,0.0,0.0,0.0,0.0,0.0,98.734375,0.0,0.0
54LWJ_21,66.0,0.0,0.0,0.0,0.0,89.82504604051566,0.0,98.92044107899653
53JMG_02,0.0,0.0,0.0,68.95514383227693,0.0,0.0,0.0,73.12242561002307
59GLK_27,66.0,0.0,65.98091603053435,0.0,34.0,66.18080888183981,99.91777092316893,66.10129310344827
56JMS_13,0.0,68.51724137931035,61.88095238095238,0.0,0.0,85.15086576375793,67.0,98.44749311109618
54KYA_22,0.0,0.0,38.0,40.813041538497664,0.0,0.0,35.0,62.23953435288747
59GLK_05,0.0,0.0,72.0,0.0,0.0,44.22771474878444,85.43097438770111,71.6
52KHU_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.93994140625
59GLL_12,0.0,94.41432169057265,39.88235294117647,39.0,40.0,60.784276898309635,64.99131596526387,78.53965096541481
54LWJ_03,67.0,0.0,0.0,0.0,0.0,66.14752370916754,0.0,99.11094594385345
53JMG_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.31784057617188
52JGL_08,0.0,0.0,69.65936639118458,47.25652560358432,0.0,0.0,0.0,64.95233555767398
52KDU_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.27529907226562
54KUF_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92523193359375
54HYE_02,0.0,0.0,37.0,0.0,0.0,62.242887667887665,79.45075318655852,65.66039242527948
59GNP_12,100.0,100.0,0.0,0.0,0.0,97.33660093030407,100.0,97.26512060327462
55JBF_06,68.0,0.0,0.0,71.7107829079438,0.0,74.7304347826087,0.0,84.59396252602359
52KHU_28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98890686035156
54LWJ_04,60.888888888888886,92.4793826523432,0.0,38.0,0.0,85.72479063117042,0.0,86.54561177428107
53JMG_27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
59GLL_15,0.0,100.0,75.83333333333333,0.0,0.0,100.0,97.2568129330254,78.44251626898048
59GLK_02,35.0,0.0,0.0,66.26671876017451,42.419808906329976,52.0,52.0,41.48
52KHU_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.35614013671875
54KYA_25,0.0,0.0,0.0,39.21652639632747,0.0,0.0,0.0,77.88572140310451
56JMS_09,39.0,70.0,49.58032128514056,0.0,0.0,93.44985804722354,90.21110755441741,67.16462440063931
55JBF_01,37.0,0.0,0.0,98.7278278125477,0.0,0.0,0.0,0.0
54KUF_22,34.0,0.0,64.32432432432432,37.0,0.0,67.72408082146406,0.0,85.30393834166172
54HYE_05,49.0,71.0,74.31069182389938,0.0,0.0,46.604166666666664,72.62698412698413,70.30143471095744
59GNP_15,0.0,94.74719101123596,0.0,0.0,0.0,99.74835938842124,77.89674952198853,73.83253708825748
53JMG_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.02589416503906
52KDU_00,100.0,98.97857633325704,0.0,0.0,0.0,0.0,0.0,0.0
59GLL_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.53138732910156
55JBF_08,67.0,0.0,0.0,74.67146974063401,0.0,77.53866666666667,0.0,84.33749766604994
52KHU_26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.046875
56JMS_00,0.0,97.1875,0.0,0.0,0.0,0.0,0.0,0.0
53JMG_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94325256347656
54KYA_13,38.0,0.0,79.28722296875296,44.97141430533017,0.0,74.0,0.0,93.19149390895491
55HEU_04,0.0,0.0,35.0,0.0,0.0,0.0,98.89941704309608,67.0
52JGL_06,0.0,0.0,69.95703125,36.793103448275865,0.0,0.0,0.0,59.25
52KDU_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.390625
59GNP_23,54.18181818181818,77.47003792667509,77.18333333333334,62.15107913669065,0.0,82.07713073659853,94.79135220125787,78.52967414198984
54KUF_14,65.0909090909091,0.0,36.0,94.90325714112255,0.0,84.08444275389883,0.0,77.81771055247835
52KHU_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.38339233398438
52JGL_01,69.0,0.0,61.1306814658647,0.0,0.0,0.0,0.0,68.00194931773879
55HEU_03,0.0,0.0,0.0,0.0,0.0,97.515625,0.0,0.0
54KYA_14,64.56716417910448,0.0,75.84595907399752,43.94471423234965,0.0,76.95209903121636,0.0,65.67832596419035
53JMG_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.77313232421875
52KHU_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.54644775390625
56JMS_07,0.0,0.0,0.0,0.0,0.0,95.828125,0.0,0.0
59GLL_24,35.0,0.0,0.0,0.0,0.0,71.63749450273292,0.0,76.99266735935876
53JMG_29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.32131958007812
59GNP_24,63.2,80.7420091324201,70.66666666666667,0.0,0.0,83.81503995382312,77.57317073170732,99.01583949313623
54KUF_13,73.27586206896552,0.0,0.0,0.0,0.0,86.64596674112683,0.0,99.42416560116396
51JXK_15,0.0,0.0,0.0,0.0,0.0,64.94612068965517,0.0,98.17378652798415
51JXK_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.56143188476562
51JXH_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.19992065429688
51KWR_04,67.6,0.0,0.0,0.0,0.0,69.87570621468926,0.0,99.21460048352051
51JXK_24,41.0,0.0,0.0,0.0,0.0,0.0,0.0,99.19193693762507
51JXK_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.77847290039062
51KWR_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.24308776855469
51JXH_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.34443664550781
53JMG_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.20037841796875
59GLL_25,0.0,67.66666666666667,65.86029411764706,0.0,69.9746835443038,76.57609542648204,52.76280323450135,65.19515067544164
56JMS_06,39.0,39.0,52.03409090909091,0.0,0.0,72.53025626729854,79.51580301359795,67.73478701825557
52KHU_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.60107421875
52JGL_00,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
54KYA_15,0.0,0.0,70.78002311770098,41.85782056648528,0.0,0.0,0.0,59.74972530826517
55HEU_02,100.0,86.62203876525484,65.46308724832215,0.0,0.0,76.28954745694834,87.88052825552826,69.4211183650298
59GNP_25,74.0,73.0,0.0,0.0,0.0,80.15421999028025,81.38933951332561,99.1670874958832
54KUF_12,69.0,0.0,0.0,72.0,0.0,79.90721845490842,0.0,94.75753697383391
53JMG_28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
55HEU_05,0.0,0.0,67.0,0.0,0.0,0.0,67.0,89.98087256518288
54KYA_12,69.0,0.0,73.46265215787533,42.45454545454545,0.0,0.0,0.0,96.18
52KDU_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.25
52JGL_07,36.5,0.0,70.66666666666667,0.0,0.0,71.1646016865313,0.0,91.11076372369106
56JMS_01,38.36220472440945,83.3195652173913,97.30593546673748,0.0,0.0,67.96615384615384,82.32143451951369,71.43150684931507
52KHU_27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.13482666015625
59GLL_22,68.5377358490566,0.0,72.0,0.0,72.98649662415603,77.78916919575114,0.0,98.72187841281398
55JBF_09,34.666666666666664,0.0,0.0,69.7002589849607,0.0,0.0,0.0,62.04871699516549
53JMG_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.48342895507812
59GNP_22,39.18181818181818,0.0,39.626666666666665,41.0,0.0,98.23090368531103,58.76573426573427,80.34021871202916
54KUF_15,74.9090909090909,0.0,0.0,0.0,0.0,79.6079295154185,0.0,99.94685459468069
52KHU_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.62103271484375
54KYA_24,0.0,0.0,0.0,38.0,0.0,0.0,0.0,92.14506973479415
54LWJ_05,0.0,0.0,0.0,0.0,0.0,74.20109239872554,0.0,94.00868911660648
53JMG_26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
59GLK_03,40.0,0.0,0.0,0.0,40.833333333333336,0.0,0.0,40.0
52KHU_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.51580810546875
59GLL_14,39.0,71.83333333333333,48.060985144644256,0.0,0.0,89.73305860805861,93.26818797360762,86.72058231829986
52KDU_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92539978027344
55JBF_00,85.75,75.95469736353509,0.0,77.83420339655058,0.0,70.40157739073283,0.0,81.02534536417168
56JMS_08,0.0,38.0,41.214285714285715,0.0,0.0,89.30920372285419,82.37728900940712,77.77584128742222
53JMG_19,0.0,0.0,0.0,36.0,0.0,64.0,0.0,89.03804047838086
54KUF_23,0.0,0.0,0.0,0.0,0.0,86.97501329080276,0.0,96.32855246543853
59GNP_14,0.0,0.0,0.0,0.0,0.0,99.98239130434783,97.76326129666012,89.53902554399244
54HYE_04,0.0,0.0,67.0,0.0,0.0,0.0,99.78153111804663,72.42753623188406
59GLL_13,40.0,40.0,40.0,39.0,66.52311354702984,40.36774926186691,0.0,67.03821813101011
59GLK_04,0.0,0.0,0.0,0.0,0.0,92.578125,0.0,0.0
52KHU_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.37982177734375
54LWJ_02,67.0,67.0,37.0,0.0,0.0,83.60914621206763,0.0,69.22125279642059
53JMG_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98442077636719
54KYA_23,0.0,0.0,0.0,38.31717138023873,0.0,0.0,0.0,64.69857840016974
54KUF_24,37.0,0.0,0.0,60.0,0.0,72.0,0.0,92.27830842278345
59GNP_13,0.0,100.0,0.0,0.0,0.0,99.95298068849706,99.72307692307692,99.62977473065622
54HYE_03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
52KHU_29,0.0,0.0,0.0,0.0,0.0,59.0,0.0,95.12805000696261
55JBF_07,42.8,0.0,0.0,75.94552884406382,0.0,72.07782101167315,0.0,70.06169714461451
52KDU_06,0.0,0.0,0.0,68.0,0.0,0.0,0.0,71.24868539663461
52JGL_09,42.0,0.0,42.0,64.36909871244636,0.0,72.0,0.0,83.76506024096386
51KWR_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.62428283691406
51JXH_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.13134765625
51JXK_22,69.0,0.0,69.0,0.0,0.0,0.0,0.0,99.96177974509655
51JXK_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.52346801757812
51JXH_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97413635253906
51KWR_05,73.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96394238105411
51JXK_13,38.0,0.0,38.75675675675676,0.0,0.0,69.46313065976715,0.0,85.5410984150387
51JXK_14,0.0,0.0,0.0,38.0,0.0,0.0,0.0,95.59004526289682
55JFN_05,43.27272727272727,0.0,0.0,0.0,0.0,0.0,85.6822429906542,87.18765477391544
55JFN_02,39.35897435897436,0.0,0.0,55.578731653281636,0.0,73.87689202825429,88.6320474777448,76.08344730071163
59GNM_24,0.0,0.0,78.22418879056048,0.0,0.0,68.66739606126914,99.51486020740924,69.67567567567568
59GNM_23,37.728070175438596,50.555456171735244,39.11764705882353,0.0,70.31876954674883,59.078408651989186,40.0,68.97021731930397
52KCU_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.66409301757812
52KCU_00,0.0,66.0,0.0,43.34966322406825,0.0,0.0,0.0,75.31542599422141
59GNM_15,0.0,99.30790710449219,0.0,0.0,0.0,0.0,0.0,0.0
52KCU_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.56480407714844
