level_0,Region,Subregion,Country
37UET_19,Europe,Eastern Europe,Ukraine
34TCN_25,Europe,Southern Europe,Montenegro
34TCN_25,Europe,Southern Europe,Republic of Serbia
37UEP_10,Europe,Eastern Europe,Russia
37UEP_10,Europe,Eastern Europe,Ukraine
34TCN_02,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_02,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_02,Europe,Southern Europe,Croatia
34TCN_02,Europe,Southern Europe,Montenegro
35UMU_24,Europe,Eastern Europe,Belarus
38UNV_12,Europe,Eastern Europe,Russia
34SEH_19,Europe,Southern Europe,Greece
31UCU_06,Europe,Northern Europe,United Kingdom
38UNV_05,Europe,Eastern Europe,Russia
32TPT_24,Europe,Western Europe,Austria
32TPT_24,Europe,Western Europe,Germany
32TPT_03,Europe,Western Europe,Austria
38UNV_27,Europe,Eastern Europe,Russia
30UYU_22,Europe,Western Europe,France
31TEJ_02,Europe,Western Europe,France
30VUJ_00,Europe,Northern Europe,United Kingdom
35UMU_02,Europe,Eastern Europe,Belarus
37UEP_23,Europe,Eastern Europe,Russia
37UEP_23,Europe,Eastern Europe,Ukraine
36VXL_29,Europe,Eastern Europe,Russia
31TEJ_14,Europe,Western Europe,France
36VXL_07,Europe,Eastern Europe,Russia
30UYU_09,Europe,Western Europe,France
37UEP_29,Europe,Eastern Europe,Russia
37UEP_29,Europe,Eastern Europe,Ukraine
39VXD_04,Asia,Central Asia,Russia
39VXD_04,Europe,Eastern Europe,Russia
38UNC_22,Europe,Eastern Europe,Russia
35TMH_25,Europe,Eastern Europe,Bulgaria
38UNC_07,Europe,Eastern Europe,Russia
35TMH_29,Europe,Eastern Europe,Bulgaria
32UQD_18,Europe,Western Europe,Germany
30TYN_21,Europe,Southern Europe,Spain
30TYN_21,Europe,Western Europe,France
39VXD_29,Asia,Central Asia,Russia
39VXD_29,Europe,Eastern Europe,Russia
38UNV_01,Europe,Eastern Europe,Russia
30UYU_18,Europe,Western Europe,France
34SEH_29,Europe,Southern Europe,Greece
30UWD_18,Europe,Northern Europe,United Kingdom
30TYN_28,Europe,Southern Europe,Spain
30TYN_28,Europe,Western Europe,France
31TCF_13,Europe,Southern Europe,Spain
31TEJ_18,Europe,Western Europe,France
32TQT_18,Europe,Western Europe,Austria
32TQT_18,Europe,Southern Europe,Italy
30UWD_09,Europe,Northern Europe,United Kingdom
31TGK_19,Europe,Western Europe,France
31UCU_29,Europe,Northern Europe,United Kingdom
36VXL_06,Europe,Eastern Europe,Russia
31UCU_23,Europe,Northern Europe,United Kingdom
38UNV_19,Europe,Eastern Europe,Russia
39UYU_23,Asia,Central Asia,Kazakhstan
39UYU_23,Asia,Central Asia,Russia
39UYU_23,Europe,Eastern Europe,Russia
35UMU_25,Europe,Eastern Europe,Belarus
39VXD_17,Asia,Central Asia,Russia
39VXD_17,Europe,Eastern Europe,Russia
39UYU_20,Asia,Central Asia,Kazakhstan
39UYU_20,Asia,Central Asia,Russia
39UYU_20,Europe,Eastern Europe,Russia
37TDK_29,Europe,Eastern Europe,Russia
37TDK_29,Europe,Eastern Europe,Ukraine
39VXD_09,Asia,Central Asia,Russia
39VXD_09,Europe,Eastern Europe,Russia
38UPE_14,Asia,Central Asia,Kazakhstan
38UPE_14,Europe,Eastern Europe,Russia
37TDK_03,Europe,Eastern Europe,Russia
37TDK_03,Europe,Eastern Europe,Ukraine
36VXL_11,Europe,Eastern Europe,Russia
38UPE_23,Asia,Central Asia,Kazakhstan
38UPE_23,Europe,Eastern Europe,Russia
38UNC_12,Europe,Eastern Europe,Russia
38UNV_07,Europe,Eastern Europe,Russia
31TEJ_01,Europe,Western Europe,France
37TDK_00,Europe,Eastern Europe,Russia
37TDK_00,Europe,Eastern Europe,Ukraine
37UEP_05,Europe,Eastern Europe,Russia
30UWD_03,Europe,Northern Europe,United Kingdom
39VXD_25,Asia,Central Asia,Russia
39VXD_25,Europe,Eastern Europe,Russia
31UCU_00,Europe,Northern Europe,United Kingdom
30SWH_29,Europe,Southern Europe,Spain
39VXD_16,Asia,Central Asia,Russia
39VXD_16,Europe,Eastern Europe,Russia
36UVE_03,Europe,Eastern Europe,Russia
30TYN_15,Europe,Southern Europe,Spain
30TYN_15,Europe,Western Europe,France
37UEP_13,Europe,Eastern Europe,Russia
37UEP_13,Europe,Eastern Europe,Ukraine
31TCF_08,Europe,Southern Europe,Spain
31UCU_16,Europe,Northern Europe,United Kingdom
38UNV_13,Europe,Eastern Europe,Russia
38UPE_07,Asia,Central Asia,Kazakhstan
38UPE_07,Europe,Eastern Europe,Russia
37TDK_28,Europe,Eastern Europe,Russia
37TDK_28,Europe,Eastern Europe,Ukraine
30UYU_21,Europe,Western Europe,France
30SWH_01,Europe,Southern Europe,Spain
39VXD_07,Asia,Central Asia,Russia
39VXD_07,Europe,Eastern Europe,Russia
36UVE_26,Europe,Eastern Europe,Russia
38UNV_06,Europe,Eastern Europe,Russia
36VXL_10,Europe,Eastern Europe,Russia
35UMU_04,Europe,Eastern Europe,Belarus
30UWD_22,Europe,Northern Europe,United Kingdom
36UXE_11,Europe,Eastern Europe,Russia
37TDK_19,Europe,Eastern Europe,Russia
37TDK_19,Europe,Eastern Europe,Ukraine
37UEP_26,Europe,Eastern Europe,Russia
37UEP_26,Europe,Eastern Europe,Ukraine
38UNC_26,Europe,Eastern Europe,Russia
31TCF_02,Europe,Southern Europe,Spain
37UET_25,Europe,Eastern Europe,Russia
37UET_25,Europe,Eastern Europe,Ukraine
36UXE_25,Europe,Eastern Europe,Russia
30VUJ_17,Europe,Northern Europe,United Kingdom
32TQT_13,Europe,Western Europe,Austria
32TQT_13,Europe,Southern Europe,Italy
38UNV_10,Europe,Eastern Europe,Russia
34SEH_04,Europe,Southern Europe,Greece
32TQT_03,Europe,Western Europe,Austria
32TQT_03,Europe,Western Europe,Germany
35TMH_20,Europe,Eastern Europe,Bulgaria
30VUJ_09,Europe,Northern Europe,United Kingdom
31UCU_13,Europe,Northern Europe,United Kingdom
39UYU_28,Asia,Central Asia,Kazakhstan
39UYU_28,Asia,Central Asia,Russia
39UYU_28,Europe,Eastern Europe,Russia
37UET_29,Europe,Eastern Europe,Russia
37UET_29,Europe,Eastern Europe,Ukraine
36UVB_22,Europe,Eastern Europe,Russia
36UVB_22,Europe,Eastern Europe,Ukraine
38UNV_14,Europe,Eastern Europe,Russia
30UWD_24,Europe,Northern Europe,United Kingdom
36UVE_06,Europe,Eastern Europe,Russia
31TGK_02,Europe,Western Europe,France
32UQD_04,Europe,Western Europe,Germany
38UPE_18,Asia,Central Asia,Kazakhstan
38UPE_18,Europe,Eastern Europe,Russia
35TMH_01,Europe,Eastern Europe,Bulgaria
31TGK_25,Europe,Western Europe,France
36UXE_22,Europe,Eastern Europe,Russia
36UXE_24,Europe,Eastern Europe,Russia
36UVB_28,Europe,Eastern Europe,Russia
36UVB_28,Europe,Eastern Europe,Ukraine
30VUJ_28,Europe,Northern Europe,United Kingdom
32TPT_19,Europe,Western Europe,Austria
32TPT_19,Europe,Western Europe,Germany
34SEH_22,Europe,Southern Europe,Greece
31TCF_20,Europe,Southern Europe,Spain
36UVB_10,Europe,Eastern Europe,Russia
36UVB_10,Europe,Eastern Europe,Ukraine
30TYN_02,Europe,Southern Europe,Spain
30TYN_02,Europe,Western Europe,France
30TYN_04,Europe,Southern Europe,Spain
30TYN_04,Europe,Western Europe,France
39UYU_27,Asia,Central Asia,Kazakhstan
39UYU_27,Asia,Central Asia,Russia
39UYU_27,Europe,Eastern Europe,Russia
37UET_24,Europe,Eastern Europe,Russia
37UET_24,Europe,Eastern Europe,Ukraine
36VXL_15,Europe,Eastern Europe,Russia
30UYU_07,Europe,Western Europe,France
34SEH_01,Europe,Southern Europe,Greece
30UWD_27,Europe,Northern Europe,United Kingdom
30TYN_07,Europe,Southern Europe,Spain
30TYN_07,Europe,Western Europe,France
32TPT_14,Europe,Western Europe,Austria
32TPT_09,Europe,Western Europe,Austria
32TPT_09,Europe,Southern Europe,Italy
31TEJ_26,Europe,Western Europe,France
30UWD_14,Europe,Northern Europe,United Kingdom
30UWD_05,Europe,Northern Europe,United Kingdom
38UPE_16,Asia,Central Asia,Kazakhstan
38UPE_16,Europe,Eastern Europe,Russia
36UVE_08,Europe,Eastern Europe,Russia
32TPT_13,Europe,Western Europe,Austria
32TPT_13,Europe,Southern Europe,Italy
35UMU_05,Europe,Eastern Europe,Belarus
38UPE_11,Asia,Central Asia,Kazakhstan
38UPE_11,Europe,Eastern Europe,Russia
34TCN_04,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_04,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_04,Europe,Southern Europe,Croatia
34TCN_04,Europe,Southern Europe,Montenegro
32TQT_29,Europe,Western Europe,Austria
32TQT_29,Europe,Western Europe,Germany
31TEJ_00,Europe,Western Europe,France
36UXE_00,Europe,Eastern Europe,Russia
37UEP_24,Europe,Eastern Europe,Russia
37UEP_24,Europe,Eastern Europe,Ukraine
31TGK_08,Europe,Western Europe,France
31TGK_08,Europe,Southern Europe,Italy
37UET_14,Europe,Eastern Europe,Russia
37UET_14,Europe,Eastern Europe,Ukraine
37TDK_16,Europe,Eastern Europe,Russia
37TDK_16,Europe,Eastern Europe,Ukraine
30UYU_16,Europe,Western Europe,France
30TYN_11,Europe,Southern Europe,Spain
30TYN_11,Europe,Western Europe,France
32UQD_22,Europe,Western Europe,Germany
30SWH_26,Europe,Southern Europe,Spain
32TQT_15,Europe,Western Europe,Austria
32TQT_15,Europe,Southern Europe,Italy
30VUJ_18,Europe,Northern Europe,United Kingdom
36UVB_21,Europe,Eastern Europe,Russia
36UVB_21,Europe,Eastern Europe,Ukraine
38UNC_21,Europe,Eastern Europe,Russia
30VUJ_22,Europe,Northern Europe,United Kingdom
31TGK_01,Europe,Western Europe,France
34TCN_24,Europe,Southern Europe,Albania
34TCN_24,Europe,Southern Europe,Montenegro
34TCN_24,Europe,Southern Europe,Republic of Serbia
37UET_16,Europe,Eastern Europe,Russia
38UNC_03,Europe,Eastern Europe,Russia
30SWH_21,Europe,Southern Europe,Spain
31TCF_19,Europe,Southern Europe,Spain
32UQD_00,Europe,Western Europe,Germany
39VXD_28,Asia,Central Asia,Russia
39VXD_28,Europe,Eastern Europe,Russia
38UNV_08,Europe,Eastern Europe,Russia
37UEP_08,Europe,Eastern Europe,Russia
37UEP_08,Europe,Eastern Europe,Ukraine
32TPT_00,Europe,Western Europe,Austria
32TPT_00,Europe,Western Europe,Germany
31TGK_20,Europe,Western Europe,France
31TGK_20,Europe,Southern Europe,Italy
30UWD_00,Europe,Northern Europe,United Kingdom
31TCF_05,Europe,Southern Europe,Spain
37TDK_11,Europe,Eastern Europe,Russia
37TDK_11,Europe,Eastern Europe,Ukraine
37TDK_15,Europe,Eastern Europe,Russia
36UVB_03,Europe,Eastern Europe,Russia
36UVB_03,Europe,Eastern Europe,Ukraine
31UCU_28,Europe,Northern Europe,United Kingdom
31TCF_29,Europe,Southern Europe,Spain
31TGK_06,Europe,Western Europe,France
32TQT_11,Europe,Western Europe,Austria
32TQT_11,Europe,Southern Europe,Italy
36UVE_12,Europe,Eastern Europe,Belarus
36UVE_12,Europe,Eastern Europe,Russia
30UYU_13,Europe,Western Europe,France
39UYU_09,Asia,Central Asia,Kazakhstan
39UYU_09,Asia,Central Asia,Russia
39UYU_09,Europe,Eastern Europe,Russia
30TYN_05,Europe,Southern Europe,Spain
30TYN_05,Europe,Western Europe,France
37UET_06,Europe,Eastern Europe,Russia
32UQD_17,Europe,Western Europe,Germany
32TQT_08,Europe,Western Europe,Austria
34TCN_27,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_27,Europe,Southern Europe,Croatia
34TCN_27,Europe,Southern Europe,Montenegro
34TCN_27,Europe,Southern Europe,Republic of Serbia
39UYU_02,Asia,Central Asia,Kazakhstan
39UYU_02,Asia,Central Asia,Russia
39UYU_02,Europe,Eastern Europe,Russia
32TPT_16,Europe,Western Europe,Austria
32TPT_16,Europe,Western Europe,Germany
36UVE_02,Europe,Eastern Europe,Russia
35TMH_22,Europe,Eastern Europe,Bulgaria
34TCN_00,Europe,Southern Europe,Montenegro
37TDK_06,Europe,Eastern Europe,Russia
37TDK_06,Europe,Eastern Europe,Ukraine
30VUJ_14,Europe,Northern Europe,United Kingdom
31TGK_10,Europe,Western Europe,France
32UQD_08,Europe,Western Europe,Germany
30TYN_26,Europe,Southern Europe,Spain
30TYN_26,Europe,Western Europe,France
36UVE_24,Europe,Eastern Europe,Belarus
36UVE_24,Europe,Eastern Europe,Russia
31TEJ_17,Europe,Western Europe,France
38UPE_03,Asia,Central Asia,Kazakhstan
38UPE_03,Europe,Eastern Europe,Russia
32UQD_01,Europe,Western Europe,Germany
35TMH_13,Europe,Eastern Europe,Bulgaria
31UCU_01,Europe,Northern Europe,United Kingdom
37TDK_18,Europe,Eastern Europe,Russia
32TQT_12,Europe,Western Europe,Austria
32TQT_12,Europe,Western Europe,Germany
39UYU_24,Asia,Central Asia,Kazakhstan
39UYU_24,Asia,Central Asia,Russia
39UYU_24,Europe,Eastern Europe,Russia
30TYN_19,Europe,Southern Europe,Spain
30TYN_19,Europe,Western Europe,France
31TCF_27,Europe,Southern Europe,Spain
37TDK_12,Europe,Eastern Europe,Russia
37TDK_12,Europe,Eastern Europe,Ukraine
32TPT_21,Europe,Western Europe,Austria
32TPT_21,Europe,Western Europe,Germany
30UWD_01,Europe,Northern Europe,United Kingdom
37UET_12,Europe,Eastern Europe,Russia
37UET_12,Europe,Eastern Europe,Ukraine
31TEJ_21,Europe,Western Europe,France
37UET_22,Europe,Eastern Europe,Russia
37UET_22,Europe,Eastern Europe,Ukraine
36UVE_27,Europe,Eastern Europe,Belarus
36UVE_27,Europe,Eastern Europe,Russia
35TMH_21,Europe,Eastern Europe,Bulgaria
31TGK_05,Europe,Western Europe,France
35TMH_15,Europe,Eastern Europe,Bulgaria
30SWH_18,Europe,Southern Europe,Spain
30SWH_06,Europe,Southern Europe,Spain
36UVB_11,Europe,Eastern Europe,Russia
36UVB_11,Europe,Eastern Europe,Ukraine
34TCN_11,Europe,Southern Europe,Albania
34TCN_11,Europe,Southern Europe,Montenegro
34TCN_11,Europe,Southern Europe,Republic of Serbia
32TPT_08,Europe,Western Europe,Austria
32TPT_08,Europe,Western Europe,Germany
38UPE_10,Asia,Central Asia,Kazakhstan
38UPE_10,Europe,Eastern Europe,Russia
30SWH_07,Europe,Southern Europe,Spain
39VXD_27,Asia,Central Asia,Russia
39VXD_27,Europe,Eastern Europe,Russia
30VUJ_13,Europe,Northern Europe,United Kingdom
38UPE_01,Asia,Central Asia,Kazakhstan
38UPE_01,Europe,Eastern Europe,Russia
36UVB_18,Europe,Eastern Europe,Russia
36UVB_18,Europe,Eastern Europe,Ukraine
38UNV_18,Europe,Eastern Europe,Russia
34TCN_03,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_03,Europe,Southern Europe,Montenegro
34TCN_03,Europe,Southern Europe,Republic of Serbia
32TPT_07,Europe,Western Europe,Austria
32TPT_07,Europe,Western Europe,Germany
36VXL_22,Europe,Eastern Europe,Russia
35UMU_13,Europe,Eastern Europe,Belarus
36UVB_13,Europe,Eastern Europe,Russia
36UVB_13,Europe,Eastern Europe,Ukraine
38UPE_22,Asia,Central Asia,Kazakhstan
38UPE_22,Europe,Eastern Europe,Russia
32UQD_15,Europe,Western Europe,Germany
34TCN_17,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_17,Europe,Southern Europe,Croatia
34TCN_17,Europe,Southern Europe,Montenegro
34TCN_17,Europe,Southern Europe,Republic of Serbia
39UYU_14,Asia,Central Asia,Kazakhstan
39UYU_14,Asia,Central Asia,Russia
39UYU_14,Europe,Eastern Europe,Russia
36UVB_06,Europe,Eastern Europe,Russia
36UVB_06,Europe,Eastern Europe,Ukraine
39UYU_06,Asia,Central Asia,Kazakhstan
39UYU_06,Asia,Central Asia,Russia
39UYU_06,Europe,Eastern Europe,Russia
34TCN_19,Europe,Southern Europe,Albania
34TCN_19,Europe,Southern Europe,Montenegro
34TCN_19,Europe,Southern Europe,Republic of Serbia
32TPT_01,Europe,Western Europe,Austria
32TPT_01,Europe,Western Europe,Germany
30UWD_02,Europe,Northern Europe,United Kingdom
30UWD_02,Europe,Northern Europe,United Kingdom
32TQT_00,Europe,Western Europe,Austria
32TQT_00,Europe,Western Europe,Germany
35UMU_03,Europe,Eastern Europe,Belarus
39UYU_04,Asia,Central Asia,Kazakhstan
39UYU_04,Asia,Central Asia,Russia
39UYU_04,Europe,Eastern Europe,Russia
37UEP_22,Europe,Eastern Europe,Russia
37UEP_22,Europe,Eastern Europe,Ukraine
31TGK_00,Europe,Western Europe,France
32TQT_17,Europe,Western Europe,Austria
32TQT_17,Europe,Southern Europe,Italy
36UXE_05,Europe,Eastern Europe,Russia
36UVE_11,Europe,Eastern Europe,Russia
30SWH_17,Europe,Southern Europe,Spain
38UPE_28,Asia,Central Asia,Kazakhstan
38UPE_28,Europe,Eastern Europe,Russia
35TMH_10,Europe,Eastern Europe,Bulgaria
30UWD_17,Europe,Northern Europe,United Kingdom
30SWH_10,Europe,Southern Europe,Spain
36UVB_24,Europe,Eastern Europe,Russia
36UVB_24,Europe,Eastern Europe,Ukraine
37UEP_03,Europe,Eastern Europe,Russia
37UEP_03,Europe,Eastern Europe,Ukraine
37TDK_02,Europe,Eastern Europe,Russia
37TDK_02,Europe,Eastern Europe,Ukraine
31TCF_22,Europe,Southern Europe,Spain
37UET_20,Europe,Eastern Europe,Russia
37UET_20,Europe,Eastern Europe,Ukraine
36UVE_22,Europe,Eastern Europe,Belarus
36UVE_22,Europe,Eastern Europe,Russia
36UXE_10,Europe,Eastern Europe,Russia
32TQT_16,Europe,Western Europe,Austria
32TQT_16,Europe,Southern Europe,Italy
38UNV_22,Europe,Eastern Europe,Russia
39VXD_00,Asia,Central Asia,Russia
39VXD_00,Europe,Eastern Europe,Russia
31TGK_16,Europe,Western Europe,France
38UNC_15,Europe,Eastern Europe,Russia
30UYU_23,Europe,Western Europe,France
38UPE_04,Asia,Central Asia,Kazakhstan
38UPE_04,Europe,Eastern Europe,Russia
30VUJ_23,Europe,Northern Europe,United Kingdom
37TDK_01,Europe,Eastern Europe,Russia
37TDK_01,Europe,Eastern Europe,Ukraine
34TCN_26,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_26,Europe,Southern Europe,Croatia
34TCN_26,Europe,Southern Europe,Montenegro
34TCN_26,Europe,Southern Europe,Republic of Serbia
35TMH_08,Europe,Eastern Europe,Bulgaria
37UEP_11,Europe,Eastern Europe,Russia
31UCU_17,Europe,Northern Europe,United Kingdom
30VUJ_24,Europe,Northern Europe,United Kingdom
36VXL_19,Europe,Eastern Europe,Russia
37UEP_28,Europe,Eastern Europe,Russia
37UEP_28,Europe,Eastern Europe,Ukraine
31UCU_24,Europe,Northern Europe,United Kingdom
37UET_09,Europe,Eastern Europe,Russia
39VXD_21,Asia,Central Asia,Russia
39VXD_21,Europe,Eastern Europe,Russia
30TYN_24,Europe,Southern Europe,Spain
30TYN_24,Europe,Western Europe,France
36VXL_09,Europe,Eastern Europe,Russia
32TPT_04,Europe,Western Europe,Austria
32TPT_04,Europe,Western Europe,Germany
32TPT_06,Europe,Western Europe,Austria
32TPT_06,Europe,Southern Europe,Italy
30TYN_00,Europe,Southern Europe,Spain
30TYN_00,Europe,Western Europe,France
39UYU_13,Asia,Central Asia,Kazakhstan
39UYU_13,Asia,Central Asia,Russia
39UYU_13,Europe,Eastern Europe,Russia
31TGK_22,Europe,Western Europe,France
30VUJ_16,Europe,Northern Europe,United Kingdom
30UWD_06,Europe,Northern Europe,United Kingdom
30UWD_06,Europe,Northern Europe,United Kingdom
37TDK_04,Europe,Eastern Europe,Russia
37TDK_04,Europe,Eastern Europe,Ukraine
35TMH_07,Europe,Eastern Europe,Bulgaria
30UYU_25,Europe,Western Europe,France
30UWD_10,Europe,Northern Europe,United Kingdom
31TEJ_23,Europe,Western Europe,France
32TQT_10,Europe,Western Europe,Austria
30UYU_02,Europe,Western Europe,France
32UQD_06,Europe,Western Europe,Germany
32TPT_26,Europe,Western Europe,Austria
32TPT_26,Europe,Southern Europe,Italy
38UNC_00,Europe,Eastern Europe,Russia
35TMH_24,Europe,Eastern Europe,Bulgaria
30VUJ_25,Europe,Northern Europe,United Kingdom
31TCF_18,Europe,Southern Europe,Spain
37UEP_07,Europe,Eastern Europe,Russia
37UEP_07,Europe,Eastern Europe,Ukraine
31UCU_26,Europe,Northern Europe,United Kingdom
32TQT_24,Europe,Western Europe,Austria
32TQT_24,Europe,Western Europe,Germany
30SWH_05,Europe,Southern Europe,Spain
34TCN_05,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_05,Europe,Southern Europe,Croatia
34TCN_05,Europe,Southern Europe,Montenegro
34TCN_05,Europe,Southern Europe,Republic of Serbia
31TEJ_28,Europe,Western Europe,France
31TGK_03,Europe,Western Europe,France
31TGK_03,Europe,Southern Europe,Italy
37UET_00,Europe,Eastern Europe,Russia
37UET_00,Europe,Eastern Europe,Ukraine
31TCF_01,Europe,Southern Europe,Spain
31TCF_10,Europe,Southern Europe,Spain
39UYU_03,Asia,Central Asia,Kazakhstan
39UYU_03,Asia,Central Asia,Russia
39UYU_03,Europe,Eastern Europe,Russia
37UET_17,Europe,Eastern Europe,Russia
38UNV_25,Europe,Eastern Europe,Russia
39UYU_26,Asia,Central Asia,Kazakhstan
39UYU_26,Asia,Central Asia,Russia
39UYU_26,Europe,Eastern Europe,Russia
30SWH_19,Europe,Southern Europe,Spain
31UCU_09,Europe,Northern Europe,United Kingdom
36UXE_14,Europe,Eastern Europe,Russia
30SWH_20,Europe,Southern Europe,Spain
35TMH_02,Europe,Eastern Europe,Bulgaria
37TDK_24,Europe,Eastern Europe,Russia
37TDK_24,Europe,Eastern Europe,Ukraine
32UQD_05,Europe,Western Europe,Germany
31TCF_07,Europe,Southern Europe,Spain
30VUJ_11,Europe,Northern Europe,United Kingdom
32TQT_21,Europe,Western Europe,Austria
32TQT_21,Europe,Western Europe,Germany
35TMH_18,Europe,Eastern Europe,Bulgaria
35TMH_17,Europe,Eastern Europe,Bulgaria
30UWD_16,Europe,Northern Europe,United Kingdom
30TYN_10,Europe,Southern Europe,Spain
30TYN_10,Europe,Western Europe,France
37UET_21,Europe,Eastern Europe,Russia
37TDK_26,Europe,Eastern Europe,Russia
37TDK_26,Europe,Eastern Europe,Ukraine
30UYU_29,Europe,Western Europe,France
32TPT_22,Europe,Western Europe,Austria
32TPT_22,Europe,Western Europe,Germany
37UEP_21,Europe,Eastern Europe,Russia
37UEP_21,Europe,Eastern Europe,Ukraine
39UYU_21,Asia,Central Asia,Kazakhstan
39UYU_21,Asia,Central Asia,Russia
39UYU_21,Europe,Eastern Europe,Russia
34TCN_29,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_29,Europe,Southern Europe,Croatia
34TCN_29,Europe,Southern Europe,Montenegro
30UYU_15,Europe,Western Europe,France
34SEH_12,Europe,Southern Europe,Greece
31TCF_24,Europe,Southern Europe,Spain
37UET_23,Europe,Eastern Europe,Russia
35UMU_26,Europe,Eastern Europe,Belarus
32TQT_22,Europe,Western Europe,Austria
32TQT_22,Europe,Western Europe,Germany
34SEH_06,Europe,Southern Europe,Greece
39VXD_01,Asia,Central Asia,Russia
39VXD_01,Europe,Eastern Europe,Russia
34TCN_22,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_22,Europe,Southern Europe,Bosnia and Herzegovina
34TCN_22,Europe,Southern Europe,Croatia
34TCN_22,Europe,Southern Europe,Montenegro
30VUJ_07,Europe,Northern Europe,United Kingdom
30UWD_11,Europe,Northern Europe,United Kingdom
35UMU_00,Europe,Eastern Europe,Belarus
30TYN_22,Europe,Southern Europe,Spain
30TYN_22,Europe,Western Europe,France
31UCU_07,Europe,Northern Europe,United Kingdom
30VUJ_15,Europe,Northern Europe,United Kingdom
